,index,id,true_states,true_parameters,time_start,time_end,time_count,name,non_identifiable,noise,finished,has_result,software,result,time
1271,254,daisy_mamil4_4_1em6,"{'x1': 0.443, 'x2': 0.154, 'x3': 0.302, 'x4': 0.277}","{'k01': 0.796, 'k12': 0.463, 'k13': 0.361, 'k14': 0.286, 'k21': 0.592, 'k31': 0.126, 'k41': 0.112}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,odepe,,
1272,254,daisy_mamil4_4_1em6,"{'x1': 0.443, 'x2': 0.154, 'x3': 0.302, 'x4': 0.277}","{'k01': 0.796, 'k12': 0.463, 'k13': 0.361, 'k14': 0.286, 'k21': 0.592, 'k31': 0.126, 'k41': 0.112}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,sciml,,
1273,254,daisy_mamil4_4_1em6,"{'x1': 0.443, 'x2': 0.154, 'x3': 0.302, 'x4': 0.277}","{'k01': 0.796, 'k12': 0.463, 'k13': 0.361, 'k14': 0.286, 'k21': 0.592, 'k31': 0.126, 'k41': 0.112}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,iqm,,
1274,254,daisy_mamil4_4_1em6,"{'x1': 0.443, 'x2': 0.154, 'x3': 0.302, 'x4': 0.277}","{'k01': 0.796, 'k12': 0.463, 'k13': 0.361, 'k14': 0.286, 'k21': 0.592, 'k31': 0.126, 'k41': 0.112}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,amigo2,,
1275,255,daisy_mamil4_5_1em6,"{'x1': 0.427, 'x2': 0.23, 'x3': 0.611, 'x4': 0.492}","{'k01': 0.303, 'k12': 0.205, 'k13': 0.11, 'k14': 0.192, 'k21': 0.595, 'k31': 0.879, 'k41': 0.892}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,pe,,
1276,255,daisy_mamil4_5_1em6,"{'x1': 0.427, 'x2': 0.23, 'x3': 0.611, 'x4': 0.492}","{'k01': 0.303, 'k12': 0.205, 'k13': 0.11, 'k14': 0.192, 'k21': 0.595, 'k31': 0.879, 'k41': 0.892}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,odepe,,
1277,255,daisy_mamil4_5_1em6,"{'x1': 0.427, 'x2': 0.23, 'x3': 0.611, 'x4': 0.492}","{'k01': 0.303, 'k12': 0.205, 'k13': 0.11, 'k14': 0.192, 'k21': 0.595, 'k31': 0.879, 'k41': 0.892}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,sciml,,
1278,255,daisy_mamil4_5_1em6,"{'x1': 0.427, 'x2': 0.23, 'x3': 0.611, 'x4': 0.492}","{'k01': 0.303, 'k12': 0.205, 'k13': 0.11, 'k14': 0.192, 'k21': 0.595, 'k31': 0.879, 'k41': 0.892}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,iqm,,
1279,255,daisy_mamil4_5_1em6,"{'x1': 0.427, 'x2': 0.23, 'x3': 0.611, 'x4': 0.492}","{'k01': 0.303, 'k12': 0.205, 'k13': 0.11, 'k14': 0.192, 'k21': 0.595, 'k31': 0.879, 'k41': 0.892}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,amigo2,,
1280,256,daisy_mamil4_6_1em6,"{'x1': 0.633, 'x2': 0.514, 'x3': 0.439, 'x4': 0.544}","{'k01': 0.892, 'k12': 0.152, 'k13': 0.727, 'k14': 0.331, 'k21': 0.293, 'k31': 0.63, 'k41': 0.297}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,pe,,
1281,256,daisy_mamil4_6_1em6,"{'x1': 0.633, 'x2': 0.514, 'x3': 0.439, 'x4': 0.544}","{'k01': 0.892, 'k12': 0.152, 'k13': 0.727, 'k14': 0.331, 'k21': 0.293, 'k31': 0.63, 'k41': 0.297}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,odepe,,
1282,256,daisy_mamil4_6_1em6,"{'x1': 0.633, 'x2': 0.514, 'x3': 0.439, 'x4': 0.544}","{'k01': 0.892, 'k12': 0.152, 'k13': 0.727, 'k14': 0.331, 'k21': 0.293, 'k31': 0.63, 'k41': 0.297}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,sciml,,
1283,256,daisy_mamil4_6_1em6,"{'x1': 0.633, 'x2': 0.514, 'x3': 0.439, 'x4': 0.544}","{'k01': 0.892, 'k12': 0.152, 'k13': 0.727, 'k14': 0.331, 'k21': 0.293, 'k31': 0.63, 'k41': 0.297}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,iqm,,
1284,256,daisy_mamil4_6_1em6,"{'x1': 0.633, 'x2': 0.514, 'x3': 0.439, 'x4': 0.544}","{'k01': 0.892, 'k12': 0.152, 'k13': 0.727, 'k14': 0.331, 'k21': 0.293, 'k31': 0.63, 'k41': 0.297}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,amigo2,,
1285,257,daisy_mamil4_7_1em6,"{'x1': 0.286, 'x2': 0.379, 'x3': 0.752, 'x4': 0.888}","{'k01': 0.33, 'k12': 0.665, 'k13': 0.432, 'k14': 0.388, 'k21': 0.763, 'k31': 0.84, 'k41': 0.137}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,pe,,
1286,257,daisy_mamil4_7_1em6,"{'x1': 0.286, 'x2': 0.379, 'x3': 0.752, 'x4': 0.888}","{'k01': 0.33, 'k12': 0.665, 'k13': 0.432, 'k14': 0.388, 'k21': 0.763, 'k31': 0.84, 'k41': 0.137}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,odepe,,
1287,257,daisy_mamil4_7_1em6,"{'x1': 0.286, 'x2': 0.379, 'x3': 0.752, 'x4': 0.888}","{'k01': 0.33, 'k12': 0.665, 'k13': 0.432, 'k14': 0.388, 'k21': 0.763, 'k31': 0.84, 'k41': 0.137}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,sciml,,
1288,257,daisy_mamil4_7_1em6,"{'x1': 0.286, 'x2': 0.379, 'x3': 0.752, 'x4': 0.888}","{'k01': 0.33, 'k12': 0.665, 'k13': 0.432, 'k14': 0.388, 'k21': 0.763, 'k31': 0.84, 'k41': 0.137}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,iqm,,
1289,257,daisy_mamil4_7_1em6,"{'x1': 0.286, 'x2': 0.379, 'x3': 0.752, 'x4': 0.888}","{'k01': 0.33, 'k12': 0.665, 'k13': 0.432, 'k14': 0.388, 'k21': 0.763, 'k31': 0.84, 'k41': 0.137}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,amigo2,,
1290,258,daisy_mamil4_8_1em6,"{'x1': 0.287, 'x2': 0.652, 'x3': 0.147, 'x4': 0.685}","{'k01': 0.875, 'k12': 0.824, 'k13': 0.337, 'k14': 0.894, 'k21': 0.3, 'k31': 0.185, 'k41': 0.861}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,pe,,
1291,258,daisy_mamil4_8_1em6,"{'x1': 0.287, 'x2': 0.652, 'x3': 0.147, 'x4': 0.685}","{'k01': 0.875, 'k12': 0.824, 'k13': 0.337, 'k14': 0.894, 'k21': 0.3, 'k31': 0.185, 'k41': 0.861}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,odepe,,
1292,258,daisy_mamil4_8_1em6,"{'x1': 0.287, 'x2': 0.652, 'x3': 0.147, 'x4': 0.685}","{'k01': 0.875, 'k12': 0.824, 'k13': 0.337, 'k14': 0.894, 'k21': 0.3, 'k31': 0.185, 'k41': 0.861}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,sciml,,
1293,258,daisy_mamil4_8_1em6,"{'x1': 0.287, 'x2': 0.652, 'x3': 0.147, 'x4': 0.685}","{'k01': 0.875, 'k12': 0.824, 'k13': 0.337, 'k14': 0.894, 'k21': 0.3, 'k31': 0.185, 'k41': 0.861}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,iqm,,
1294,258,daisy_mamil4_8_1em6,"{'x1': 0.287, 'x2': 0.652, 'x3': 0.147, 'x4': 0.685}","{'k01': 0.875, 'k12': 0.824, 'k13': 0.337, 'k14': 0.894, 'k21': 0.3, 'k31': 0.185, 'k41': 0.861}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,amigo2,,
1295,259,daisy_mamil4_9_1em6,"{'x1': 0.459, 'x2': 0.344, 'x3': 0.771, 'x4': 0.29}","{'k01': 0.805, 'k12': 0.318, 'k13': 0.403, 'k14': 0.399, 'k21': 0.699, 'k31': 0.29, 'k41': 0.237}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,pe,,
1296,259,daisy_mamil4_9_1em6,"{'x1': 0.459, 'x2': 0.344, 'x3': 0.771, 'x4': 0.29}","{'k01': 0.805, 'k12': 0.318, 'k13': 0.403, 'k14': 0.399, 'k21': 0.699, 'k31': 0.29, 'k41': 0.237}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,odepe,,
1297,259,daisy_mamil4_9_1em6,"{'x1': 0.459, 'x2': 0.344, 'x3': 0.771, 'x4': 0.29}","{'k01': 0.805, 'k12': 0.318, 'k13': 0.403, 'k14': 0.399, 'k21': 0.699, 'k31': 0.29, 'k41': 0.237}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,sciml,,
1298,259,daisy_mamil4_9_1em6,"{'x1': 0.459, 'x2': 0.344, 'x3': 0.771, 'x4': 0.29}","{'k01': 0.805, 'k12': 0.318, 'k13': 0.403, 'k14': 0.399, 'k21': 0.699, 'k31': 0.29, 'k41': 0.237}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,iqm,,
1299,259,daisy_mamil4_9_1em6,"{'x1': 0.459, 'x2': 0.344, 'x3': 0.771, 'x4': 0.29}","{'k01': 0.805, 'k12': 0.318, 'k13': 0.403, 'k14': 0.399, 'k21': 0.699, 'k31': 0.29, 'k41': 0.237}",-1.0,1.0,1001,daisy_mamil4,[],1e-06,False,False,amigo2,,
1300,260,fitzhugh_nagumo_0_1em6,"{'VV': 0.794, 'R': 0.852}","{'g': 0.502, 'a': 0.854, 'b': 0.607}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,pe,,
1301,260,fitzhugh_nagumo_0_1em6,"{'VV': 0.794, 'R': 0.852}","{'g': 0.502, 'a': 0.854, 'b': 0.607}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,odepe,,
1302,260,fitzhugh_nagumo_0_1em6,"{'VV': 0.794, 'R': 0.852}","{'g': 0.502, 'a': 0.854, 'b': 0.607}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,sciml,,
1303,260,fitzhugh_nagumo_0_1em6,"{'VV': 0.794, 'R': 0.852}","{'g': 0.502, 'a': 0.854, 'b': 0.607}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,iqm,,
1304,260,fitzhugh_nagumo_0_1em6,"{'VV': 0.794, 'R': 0.852}","{'g': 0.502, 'a': 0.854, 'b': 0.607}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,amigo2,,
1305,261,fitzhugh_nagumo_1_1em6,"{'VV': 0.896, 'R': 0.461}","{'g': 0.701, 'a': 0.66, 'b': 0.874}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,pe,,
1306,261,fitzhugh_nagumo_1_1em6,"{'VV': 0.896, 'R': 0.461}","{'g': 0.701, 'a': 0.66, 'b': 0.874}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,odepe,,
1307,261,fitzhugh_nagumo_1_1em6,"{'VV': 0.896, 'R': 0.461}","{'g': 0.701, 'a': 0.66, 'b': 0.874}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,sciml,,
1308,261,fitzhugh_nagumo_1_1em6,"{'VV': 0.896, 'R': 0.461}","{'g': 0.701, 'a': 0.66, 'b': 0.874}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,iqm,,
1309,261,fitzhugh_nagumo_1_1em6,"{'VV': 0.896, 'R': 0.461}","{'g': 0.701, 'a': 0.66, 'b': 0.874}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,amigo2,,
1310,262,fitzhugh_nagumo_2_1em6,"{'VV': 0.434, 'R': 0.205}","{'g': 0.157, 'a': 0.334, 'b': 0.222}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,pe,,
1311,262,fitzhugh_nagumo_2_1em6,"{'VV': 0.434, 'R': 0.205}","{'g': 0.157, 'a': 0.334, 'b': 0.222}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,odepe,,
1312,262,fitzhugh_nagumo_2_1em6,"{'VV': 0.434, 'R': 0.205}","{'g': 0.157, 'a': 0.334, 'b': 0.222}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,sciml,,
1313,262,fitzhugh_nagumo_2_1em6,"{'VV': 0.434, 'R': 0.205}","{'g': 0.157, 'a': 0.334, 'b': 0.222}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,iqm,,
1314,262,fitzhugh_nagumo_2_1em6,"{'VV': 0.434, 'R': 0.205}","{'g': 0.157, 'a': 0.334, 'b': 0.222}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,amigo2,,
1315,263,fitzhugh_nagumo_3_1em6,"{'VV': 0.874, 'R': 0.538}","{'g': 0.583, 'a': 0.406, 'b': 0.816}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,pe,,
1316,263,fitzhugh_nagumo_3_1em6,"{'VV': 0.874, 'R': 0.538}","{'g': 0.583, 'a': 0.406, 'b': 0.816}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,odepe,,
1317,263,fitzhugh_nagumo_3_1em6,"{'VV': 0.874, 'R': 0.538}","{'g': 0.583, 'a': 0.406, 'b': 0.816}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,sciml,,
1318,263,fitzhugh_nagumo_3_1em6,"{'VV': 0.874, 'R': 0.538}","{'g': 0.583, 'a': 0.406, 'b': 0.816}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,iqm,,
1319,263,fitzhugh_nagumo_3_1em6,"{'VV': 0.874, 'R': 0.538}","{'g': 0.583, 'a': 0.406, 'b': 0.816}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,amigo2,,
1320,264,fitzhugh_nagumo_4_1em6,"{'VV': 0.425, 'R': 0.542}","{'g': 0.32, 'a': 0.574, 'b': 0.817}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,pe,,
1321,264,fitzhugh_nagumo_4_1em6,"{'VV': 0.425, 'R': 0.542}","{'g': 0.32, 'a': 0.574, 'b': 0.817}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,odepe,,
1322,264,fitzhugh_nagumo_4_1em6,"{'VV': 0.425, 'R': 0.542}","{'g': 0.32, 'a': 0.574, 'b': 0.817}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,sciml,,
1323,264,fitzhugh_nagumo_4_1em6,"{'VV': 0.425, 'R': 0.542}","{'g': 0.32, 'a': 0.574, 'b': 0.817}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,iqm,,
1324,264,fitzhugh_nagumo_4_1em6,"{'VV': 0.425, 'R': 0.542}","{'g': 0.32, 'a': 0.574, 'b': 0.817}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,amigo2,,
1325,265,fitzhugh_nagumo_5_1em6,"{'VV': 0.299, 'R': 0.505}","{'g': 0.317, 'a': 0.464, 'b': 0.421}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,pe,,
1326,265,fitzhugh_nagumo_5_1em6,"{'VV': 0.299, 'R': 0.505}","{'g': 0.317, 'a': 0.464, 'b': 0.421}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,odepe,,
1327,265,fitzhugh_nagumo_5_1em6,"{'VV': 0.299, 'R': 0.505}","{'g': 0.317, 'a': 0.464, 'b': 0.421}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,sciml,,
1328,265,fitzhugh_nagumo_5_1em6,"{'VV': 0.299, 'R': 0.505}","{'g': 0.317, 'a': 0.464, 'b': 0.421}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,iqm,,
1329,265,fitzhugh_nagumo_5_1em6,"{'VV': 0.299, 'R': 0.505}","{'g': 0.317, 'a': 0.464, 'b': 0.421}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,amigo2,,
1330,266,fitzhugh_nagumo_6_1em6,"{'VV': 0.7, 'R': 0.367}","{'g': 0.348, 'a': 0.398, 'b': 0.52}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,pe,,
1331,266,fitzhugh_nagumo_6_1em6,"{'VV': 0.7, 'R': 0.367}","{'g': 0.348, 'a': 0.398, 'b': 0.52}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,odepe,,
1332,266,fitzhugh_nagumo_6_1em6,"{'VV': 0.7, 'R': 0.367}","{'g': 0.348, 'a': 0.398, 'b': 0.52}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,sciml,,
1333,266,fitzhugh_nagumo_6_1em6,"{'VV': 0.7, 'R': 0.367}","{'g': 0.348, 'a': 0.398, 'b': 0.52}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,iqm,,
1334,266,fitzhugh_nagumo_6_1em6,"{'VV': 0.7, 'R': 0.367}","{'g': 0.348, 'a': 0.398, 'b': 0.52}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,amigo2,,
1335,267,fitzhugh_nagumo_7_1em6,"{'VV': 0.303, 'R': 0.457}","{'g': 0.839, 'a': 0.79, 'b': 0.139}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,pe,,
1336,267,fitzhugh_nagumo_7_1em6,"{'VV': 0.303, 'R': 0.457}","{'g': 0.839, 'a': 0.79, 'b': 0.139}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,odepe,,
1337,267,fitzhugh_nagumo_7_1em6,"{'VV': 0.303, 'R': 0.457}","{'g': 0.839, 'a': 0.79, 'b': 0.139}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,sciml,,
1338,267,fitzhugh_nagumo_7_1em6,"{'VV': 0.303, 'R': 0.457}","{'g': 0.839, 'a': 0.79, 'b': 0.139}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,iqm,,
1339,267,fitzhugh_nagumo_7_1em6,"{'VV': 0.303, 'R': 0.457}","{'g': 0.839, 'a': 0.79, 'b': 0.139}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,amigo2,,
1340,268,fitzhugh_nagumo_8_1em6,"{'VV': 0.644, 'R': 0.598}","{'g': 0.184, 'a': 0.379, 'b': 0.692}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,pe,,
1341,268,fitzhugh_nagumo_8_1em6,"{'VV': 0.644, 'R': 0.598}","{'g': 0.184, 'a': 0.379, 'b': 0.692}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,odepe,,
1342,268,fitzhugh_nagumo_8_1em6,"{'VV': 0.644, 'R': 0.598}","{'g': 0.184, 'a': 0.379, 'b': 0.692}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,sciml,,
1343,268,fitzhugh_nagumo_8_1em6,"{'VV': 0.644, 'R': 0.598}","{'g': 0.184, 'a': 0.379, 'b': 0.692}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,iqm,,
1344,268,fitzhugh_nagumo_8_1em6,"{'VV': 0.644, 'R': 0.598}","{'g': 0.184, 'a': 0.379, 'b': 0.692}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,amigo2,,
1345,269,fitzhugh_nagumo_9_1em6,"{'VV': 0.641, 'R': 0.803}","{'g': 0.668, 'a': 0.264, 'b': 0.373}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,pe,,
1346,269,fitzhugh_nagumo_9_1em6,"{'VV': 0.641, 'R': 0.803}","{'g': 0.668, 'a': 0.264, 'b': 0.373}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,odepe,,
1347,269,fitzhugh_nagumo_9_1em6,"{'VV': 0.641, 'R': 0.803}","{'g': 0.668, 'a': 0.264, 'b': 0.373}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,sciml,,
1348,269,fitzhugh_nagumo_9_1em6,"{'VV': 0.641, 'R': 0.803}","{'g': 0.668, 'a': 0.264, 'b': 0.373}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,iqm,,
1349,269,fitzhugh_nagumo_9_1em6,"{'VV': 0.641, 'R': 0.803}","{'g': 0.668, 'a': 0.264, 'b': 0.373}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-06,False,False,amigo2,,
1350,270,harmonic_0_1em6,"{'x1': 0.124, 'x2': 0.668}","{'a': 0.535, 'b': 0.326}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,pe,,
1351,270,harmonic_0_1em6,"{'x1': 0.124, 'x2': 0.668}","{'a': 0.535, 'b': 0.326}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,odepe,,
1352,270,harmonic_0_1em6,"{'x1': 0.124, 'x2': 0.668}","{'a': 0.535, 'b': 0.326}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,sciml,,
1353,270,harmonic_0_1em6,"{'x1': 0.124, 'x2': 0.668}","{'a': 0.535, 'b': 0.326}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,iqm,,
1354,270,harmonic_0_1em6,"{'x1': 0.124, 'x2': 0.668}","{'a': 0.535, 'b': 0.326}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,amigo2,,
1355,271,harmonic_1_1em6,"{'x1': 0.524, 'x2': 0.838}","{'a': 0.106, 'b': 0.398}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,pe,,
1356,271,harmonic_1_1em6,"{'x1': 0.524, 'x2': 0.838}","{'a': 0.106, 'b': 0.398}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,odepe,,
1357,271,harmonic_1_1em6,"{'x1': 0.524, 'x2': 0.838}","{'a': 0.106, 'b': 0.398}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,sciml,,
1358,271,harmonic_1_1em6,"{'x1': 0.524, 'x2': 0.838}","{'a': 0.106, 'b': 0.398}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,iqm,,
1359,271,harmonic_1_1em6,"{'x1': 0.524, 'x2': 0.838}","{'a': 0.106, 'b': 0.398}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,amigo2,,
1360,272,harmonic_2_1em6,"{'x1': 0.119, 'x2': 0.374}","{'a': 0.172, 'b': 0.425}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,pe,,
1361,272,harmonic_2_1em6,"{'x1': 0.119, 'x2': 0.374}","{'a': 0.172, 'b': 0.425}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,odepe,,
1362,272,harmonic_2_1em6,"{'x1': 0.119, 'x2': 0.374}","{'a': 0.172, 'b': 0.425}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,sciml,,
1363,272,harmonic_2_1em6,"{'x1': 0.119, 'x2': 0.374}","{'a': 0.172, 'b': 0.425}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,iqm,,
1364,272,harmonic_2_1em6,"{'x1': 0.119, 'x2': 0.374}","{'a': 0.172, 'b': 0.425}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,amigo2,,
1365,273,harmonic_3_1em6,"{'x1': 0.268, 'x2': 0.193}","{'a': 0.598, 'b': 0.323}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,pe,,
1366,273,harmonic_3_1em6,"{'x1': 0.268, 'x2': 0.193}","{'a': 0.598, 'b': 0.323}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,odepe,,
1367,273,harmonic_3_1em6,"{'x1': 0.268, 'x2': 0.193}","{'a': 0.598, 'b': 0.323}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,sciml,,
1368,273,harmonic_3_1em6,"{'x1': 0.268, 'x2': 0.193}","{'a': 0.598, 'b': 0.323}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,iqm,,
1369,273,harmonic_3_1em6,"{'x1': 0.268, 'x2': 0.193}","{'a': 0.598, 'b': 0.323}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,amigo2,,
1370,274,harmonic_4_1em6,"{'x1': 0.638, 'x2': 0.859}","{'a': 0.562, 'b': 0.656}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,pe,,
1371,274,harmonic_4_1em6,"{'x1': 0.638, 'x2': 0.859}","{'a': 0.562, 'b': 0.656}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,odepe,,
1372,274,harmonic_4_1em6,"{'x1': 0.638, 'x2': 0.859}","{'a': 0.562, 'b': 0.656}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,sciml,,
1373,274,harmonic_4_1em6,"{'x1': 0.638, 'x2': 0.859}","{'a': 0.562, 'b': 0.656}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,iqm,,
1374,274,harmonic_4_1em6,"{'x1': 0.638, 'x2': 0.859}","{'a': 0.562, 'b': 0.656}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,amigo2,,
1375,275,harmonic_5_1em6,"{'x1': 0.58, 'x2': 0.571}","{'a': 0.102, 'b': 0.618}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,pe,,
1376,275,harmonic_5_1em6,"{'x1': 0.58, 'x2': 0.571}","{'a': 0.102, 'b': 0.618}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,odepe,,
1377,275,harmonic_5_1em6,"{'x1': 0.58, 'x2': 0.571}","{'a': 0.102, 'b': 0.618}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,sciml,,
1378,275,harmonic_5_1em6,"{'x1': 0.58, 'x2': 0.571}","{'a': 0.102, 'b': 0.618}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,iqm,,
1379,275,harmonic_5_1em6,"{'x1': 0.58, 'x2': 0.571}","{'a': 0.102, 'b': 0.618}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,amigo2,,
1380,276,harmonic_6_1em6,"{'x1': 0.657, 'x2': 0.751}","{'a': 0.87, 'b': 0.113}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,pe,,
1381,276,harmonic_6_1em6,"{'x1': 0.657, 'x2': 0.751}","{'a': 0.87, 'b': 0.113}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,odepe,,
1382,276,harmonic_6_1em6,"{'x1': 0.657, 'x2': 0.751}","{'a': 0.87, 'b': 0.113}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,sciml,,
1383,276,harmonic_6_1em6,"{'x1': 0.657, 'x2': 0.751}","{'a': 0.87, 'b': 0.113}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,iqm,,
1384,276,harmonic_6_1em6,"{'x1': 0.657, 'x2': 0.751}","{'a': 0.87, 'b': 0.113}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,amigo2,,
1385,277,harmonic_7_1em6,"{'x1': 0.733, 'x2': 0.178}","{'a': 0.508, 'b': 0.367}",-1.0,1.0,1001,harmonic,[],1e-06,False,False,pe,,
