system,noise,instance,method,row_idx,n_returned,expected_M,expected_M_physical,orbit_type,assigned_orbit_index,max_rel_error,hit_at_50,distinct_branch_hits,duplicate_branch_fraction,branch_coverage_fraction,cluster_distinct_count
slow_fast,1em8,439,odepe_v2_polish,0,2,2,1,none,0,4.6384762845500895e-08,True,1,0.0,1.0,2
slow_fast,1em8,439,odepe_v2_polish,1,2,2,1,none,0,1.7986232976127021,False,1,0.0,1.0,2
slow_fast,1em8,439,odepe_v2_nopolish,0,2,2,1,none,0,1.7987072192965514,False,1,0.0,1.0,2
slow_fast,1em8,439,odepe_v2_nopolish,1,2,2,1,none,0,3.392691162643994e-05,True,1,0.0,1.0,2
slow_fast,1em8,439,amigo2,0,1,2,1,none,0,4.639591895857128e-08,True,1,0.0,1.0,1
slow_fast,1em8,439,odepe_shade,0,1,2,1,none,0,4.6019390668542805e-08,True,1,0.0,1.0,1
biohydrogenation,1em6,480,odepe_v2_polish,0,2,2,1,none,0,0.002546651081913446,True,2,0.0,2.0,2
biohydrogenation,1em6,480,odepe_v2_polish,1,2,2,1,none,0,0.0025436901151865924,True,2,0.0,2.0,2
biohydrogenation,1em6,480,odepe_v2_nopolish,0,2,2,1,none,0,0.651299444132301,False,0,0.0,0.0,2
biohydrogenation,1em6,480,odepe_v2_nopolish,1,2,2,1,none,0,1.0695741915323436,False,0,0.0,0.0,2
biohydrogenation,1em6,480,amigo2,0,1,2,1,none,0,0.9999863387978143,False,0,0.0,0.0,1
biohydrogenation,1em6,480,odepe_shade,0,1,2,1,none,0,20.770230656851805,False,0,0.0,0.0,1
biohydrogenation,1em6,481,odepe_v2_polish,0,2,2,1,none,0,0.022852224412163218,True,2,0.0,2.0,2
biohydrogenation,1em6,481,odepe_v2_polish,1,2,2,1,none,0,0.022853773053127687,True,2,0.0,2.0,2
biohydrogenation,1em6,481,odepe_v2_nopolish,0,2,2,1,none,0,7.576361945119106,False,1,0.0,1.0,2
biohydrogenation,1em6,481,odepe_v2_nopolish,1,2,2,1,none,0,0.47292297009411394,True,1,0.0,1.0,2
biohydrogenation,1em6,481,amigo2,0,1,2,1,none,0,0.794905984087662,False,0,0.0,0.0,1
biohydrogenation,1em6,481,odepe_shade,0,1,2,1,none,0,0.9998182623503177,False,0,0.0,0.0,1
biohydrogenation,1em6,482,odepe_v2_polish,0,2,2,1,none,0,5.763660374444364,False,0,0.0,0.0,2
biohydrogenation,1em6,482,odepe_v2_polish,1,2,2,1,none,0,5.763660737783202,False,0,0.0,0.0,2
biohydrogenation,1em6,482,odepe_v2_nopolish,0,2,2,1,none,0,0.8034703230747773,False,0,0.0,0.0,2
biohydrogenation,1em6,482,odepe_v2_nopolish,1,2,2,1,none,0,68.6350436325908,False,0,0.0,0.0,2
biohydrogenation,1em6,482,amigo2,0,1,2,1,none,0,12.49469240160724,False,0,0.0,0.0,1
biohydrogenation,1em6,482,odepe_shade,0,1,2,1,none,0,5.763660374448097,False,0,0.0,0.0,1
biohydrogenation,1em6,483,odepe_v2_polish,0,2,2,1,none,0,0.03133648217216157,True,2,0.0,2.0,2
biohydrogenation,1em6,483,odepe_v2_polish,1,2,2,1,none,0,0.03133902759724926,True,2,0.0,2.0,2
biohydrogenation,1em6,483,odepe_v2_nopolish,0,2,2,1,none,0,0.6112807586774599,False,0,0.0,0.0,2
biohydrogenation,1em6,483,odepe_v2_nopolish,1,2,2,1,none,0,0.865179103244876,False,0,0.0,0.0,2
biohydrogenation,1em6,483,amigo2,0,1,2,1,none,0,13.539577147016598,False,0,0.0,0.0,1
biohydrogenation,1em6,483,odepe_shade,0,1,2,1,none,0,0.9674797944967544,False,0,0.0,0.0,1
biohydrogenation,1em6,484,odepe_v2_polish,0,2,2,1,none,0,0.0006272781766359646,True,2,0.0,2.0,2
biohydrogenation,1em6,484,odepe_v2_polish,1,2,2,1,none,0,0.0006272816640338126,True,2,0.0,2.0,2
biohydrogenation,1em6,484,odepe_v2_nopolish,0,2,2,1,none,0,0.028194670305626265,True,2,0.0,2.0,2
biohydrogenation,1em6,484,odepe_v2_nopolish,1,2,2,1,none,0,0.031044836261090756,True,2,0.0,2.0,2
biohydrogenation,1em6,484,amigo2,0,1,2,1,none,0,12.038662082475593,False,0,0.0,0.0,1
biohydrogenation,1em6,484,odepe_shade,0,1,2,1,none,0,0.8045008706707623,False,0,0.0,0.0,1
biohydrogenation,1em6,485,odepe_v2_polish,0,2,2,1,none,0,0.006231534178724724,True,2,0.0,2.0,2
biohydrogenation,1em6,485,odepe_v2_polish,1,2,2,1,none,0,0.006231534392199583,True,2,0.0,2.0,2
biohydrogenation,1em6,485,odepe_v2_nopolish,0,2,2,1,none,0,6.429234096107283,False,1,0.0,1.0,2
biohydrogenation,1em6,485,odepe_v2_nopolish,1,2,2,1,none,0,0.3618966640908743,True,1,0.0,1.0,2
biohydrogenation,1em6,485,amigo2,0,1,2,1,none,0,4.019438361629503,False,0,0.0,0.0,1
biohydrogenation,1em6,485,odepe_shade,0,1,2,1,none,0,0.9983422640791911,False,0,0.0,0.0,1
biohydrogenation,1em6,486,odepe_v2_polish,0,2,2,1,none,0,5.12698126611542,False,0,0.0,0.0,2
biohydrogenation,1em6,486,odepe_v2_polish,1,2,2,1,none,0,5.126976425214541,False,0,0.0,0.0,2
biohydrogenation,1em6,486,odepe_v2_nopolish,0,2,2,1,none,0,0.9413295102282959,False,0,0.0,0.0,2
biohydrogenation,1em6,486,odepe_v2_nopolish,1,2,2,1,none,0,1.1973884211361654,False,0,0.0,0.0,2
biohydrogenation,1em6,486,amigo2,0,1,2,1,none,0,11.22493877807046,False,0,0.0,0.0,1
biohydrogenation,1em6,486,odepe_shade,0,1,2,1,none,0,9.803531223659219,False,0,0.0,0.0,1
biohydrogenation,1em6,487,odepe_v2_polish,0,2,2,1,none,0,0.022066357401372718,True,2,0.0,2.0,2
biohydrogenation,1em6,487,odepe_v2_polish,1,2,2,1,none,0,0.02206635782957939,True,2,0.0,2.0,2
biohydrogenation,1em6,487,odepe_v2_nopolish,0,2,2,1,none,0,0.45782870619974936,True,2,0.0,2.0,2
biohydrogenation,1em6,487,odepe_v2_nopolish,1,2,2,1,none,0,0.030443335542709598,True,2,0.0,2.0,2
biohydrogenation,1em6,487,amigo2,0,1,2,1,none,0,0.9999703338773963,False,0,0.0,0.0,1
biohydrogenation,1em6,487,odepe_shade,0,1,2,1,none,0,0.9914848783208132,False,0,0.0,0.0,1
biohydrogenation,1em6,488,odepe_v2_polish,0,2,2,1,none,0,0.0017121241889589585,True,2,0.0,2.0,2
biohydrogenation,1em6,488,odepe_v2_polish,1,2,2,1,none,0,0.0017143212665472122,True,2,0.0,2.0,2
biohydrogenation,1em6,488,odepe_v2_nopolish,0,2,2,1,none,0,0.6460022073982901,False,0,0.0,0.0,2
biohydrogenation,1em6,488,odepe_v2_nopolish,1,2,2,1,none,0,3.739791858172558,False,0,0.0,0.0,2
biohydrogenation,1em6,488,amigo2,0,1,2,1,none,0,13.091066613882225,False,0,0.0,0.0,1
biohydrogenation,1em6,488,odepe_shade,0,1,2,1,none,0,0.9943031768397221,False,0,0.0,0.0,1
biohydrogenation,1em6,489,odepe_v2_polish,0,2,2,1,none,0,0.002566595540130644,True,2,0.0,2.0,2
biohydrogenation,1em6,489,odepe_v2_polish,1,2,2,1,none,0,0.002566596165830554,True,2,0.0,2.0,2
biohydrogenation,1em6,489,odepe_v2_nopolish,0,2,2,1,none,0,1.775215747540656,False,0,0.0,0.0,2
biohydrogenation,1em6,489,odepe_v2_nopolish,1,2,2,1,none,0,35.209792095007614,False,0,0.0,0.0,2
biohydrogenation,1em6,489,amigo2,0,1,2,1,none,0,0.999971346704871,False,0,0.0,0.0,1
biohydrogenation,1em6,489,odepe_shade,0,1,2,1,none,0,7.28578657957708,False,0,0.0,0.0,1
daisy_mamil4,1em6,540,odepe_v2_polish,0,2,2,2,none,0,1.8672081221649262,False,1,0.0,0.5,2
daisy_mamil4,1em6,540,odepe_v2_polish,1,2,2,2,none,0,0.0014784875347945653,True,1,0.0,0.5,2
daisy_mamil4,1em6,540,odepe_v2_nopolish,0,2,2,2,none,0,1.8678157137976983,False,1,0.0,0.5,2
daisy_mamil4,1em6,540,odepe_v2_nopolish,1,2,2,2,none,0,0.0023700039334663098,True,1,0.0,0.5,2
daisy_mamil4,1em6,540,amigo2,0,1,2,2,none,0,1.8672110676696498,False,0,0.0,0.0,1
daisy_mamil4,1em6,540,odepe_shade,0,1,2,2,none,0,1.8672081101683018,False,0,0.0,0.0,1
daisy_mamil4,1em6,541,odepe_v2_polish,0,2,2,2,none,0,0.4512391629319684,True,2,0.0,1.0,2
daisy_mamil4,1em6,541,odepe_v2_polish,1,2,2,2,none,0,0.002188987621018643,True,2,0.0,1.0,2
daisy_mamil4,1em6,541,odepe_v2_nopolish,0,2,2,2,none,0,0.4547672820739073,True,2,0.0,1.0,2
daisy_mamil4,1em6,541,odepe_v2_nopolish,1,2,2,2,none,0,0.05480815337239991,True,2,0.0,1.0,2
daisy_mamil4,1em6,541,amigo2,0,1,2,2,none,0,0.4512391704872545,True,1,0.0,0.5,1
daisy_mamil4,1em6,541,odepe_shade,0,1,2,2,none,0,0.0021889507060616964,True,1,0.0,0.5,1
daisy_mamil4,1em6,542,odepe_v2_polish,0,2,2,2,none,0,8.587176100145165e-05,True,1,0.0,0.5,2
daisy_mamil4,1em6,542,odepe_v2_polish,1,2,2,2,none,0,2.9773020196000064,False,1,0.0,0.5,2
daisy_mamil4,1em6,542,odepe_v2_nopolish,0,2,2,2,none,0,2.9684719049110213,False,1,0.0,0.5,2
daisy_mamil4,1em6,542,odepe_v2_nopolish,1,2,2,2,none,0,0.007699087924350869,True,1,0.0,0.5,2
daisy_mamil4,1em6,542,amigo2,0,1,2,2,none,0,2.977302021671014,False,0,0.0,0.0,1
daisy_mamil4,1em6,542,odepe_shade,0,1,2,2,none,0,2.977302019636268,False,0,0.0,0.0,1
daisy_mamil4,1em6,543,odepe_v2_polish,0,2,2,2,none,0,0.0005581832350917019,True,1,0.0,0.5,2
daisy_mamil4,1em6,543,odepe_v2_polish,1,2,2,2,none,0,4.241867111089614,False,1,0.0,0.5,2
daisy_mamil4,1em6,543,odepe_v2_nopolish,0,2,2,2,none,0,0.011151982479962774,True,1,0.0,0.5,2
daisy_mamil4,1em6,543,odepe_v2_nopolish,1,2,2,2,none,0,4.253551413576828,False,1,0.0,0.5,2
daisy_mamil4,1em6,543,amigo2,0,1,2,2,none,0,4.241867109296016,False,0,0.0,0.0,1
daisy_mamil4,1em6,543,odepe_shade,0,1,2,2,none,0,0.0005581815219176969,True,1,0.0,0.5,1
daisy_mamil4,1em6,544,odepe_v2_polish,0,2,2,2,none,0,0.3710193791844813,True,2,0.0,1.0,2
daisy_mamil4,1em6,544,odepe_v2_polish,1,2,2,2,none,0,0.0031945442771079678,True,2,0.0,1.0,2
daisy_mamil4,1em6,544,odepe_v2_nopolish,0,2,2,2,none,0,0.042485967260267356,True,2,0.0,1.0,2
daisy_mamil4,1em6,544,odepe_v2_nopolish,1,2,2,2,none,0,0.3249529876309139,True,2,0.0,1.0,2
daisy_mamil4,1em6,544,amigo2,0,1,2,2,none,0,0.003195014561598987,True,1,0.0,0.5,1
daisy_mamil4,1em6,544,odepe_shade,0,1,2,2,none,0,0.003194577084860198,True,1,0.0,0.5,1
daisy_mamil4,1em6,545,odepe_v2_polish,0,2,2,2,none,0,3.5118442492620288,False,1,0.0,0.5,2
daisy_mamil4,1em6,545,odepe_v2_polish,1,2,2,2,none,0,0.00515836315819203,True,1,0.0,0.5,2
daisy_mamil4,1em6,545,odepe_v2_nopolish,0,2,2,2,none,0,0.530061520464026,False,0,0.0,0.0,2
daisy_mamil4,1em6,545,odepe_v2_nopolish,1,2,2,2,none,0,2.9508114266493672,False,0,0.0,0.0,2
daisy_mamil4,1em6,545,amigo2,0,1,2,2,none,0,3.5118440974947256,False,0,0.0,0.0,1
daisy_mamil4,1em6,545,odepe_shade,0,1,2,2,none,0,3.5118442466221897,False,0,0.0,0.0,1
daisy_mamil4,1em6,546,odepe_v2_polish,0,2,2,2,none,0,1.523472024263346,False,1,0.0,0.5,2
daisy_mamil4,1em6,546,odepe_v2_polish,1,2,2,2,none,0,0.0014686266548076567,True,1,0.0,0.5,2
daisy_mamil4,1em6,546,odepe_v2_nopolish,0,2,2,2,none,0,0.008649809691000597,True,1,0.0,0.5,2
daisy_mamil4,1em6,546,odepe_v2_nopolish,1,2,2,2,none,0,1.5330659506546356,False,1,0.0,0.5,2
daisy_mamil4,1em6,546,amigo2,0,1,2,2,none,0,1.5234720233275034,False,0,0.0,0.0,1
daisy_mamil4,1em6,546,odepe_shade,0,1,2,2,none,0,1.5234720243682356,False,0,0.0,0.0,1
daisy_mamil4,1em6,547,odepe_v2_polish,0,2,2,2,none,0,1.7090206244678603,False,1,0.0,0.5,2
daisy_mamil4,1em6,547,odepe_v2_polish,1,2,2,2,none,0,0.00018213308425838476,True,1,0.0,0.5,2
daisy_mamil4,1em6,547,odepe_v2_nopolish,-1,0,2,2,none,,,,0,,0.0,0
daisy_mamil4,1em6,547,amigo2,0,1,2,2,none,0,0.00018212230264423368,True,1,0.0,0.5,1
daisy_mamil4,1em6,547,odepe_shade,0,1,2,2,none,0,0.00018213059729757782,True,1,0.0,0.5,1
daisy_mamil4,1em6,548,odepe_v2_polish,0,2,2,2,none,0,3.456715060184418,False,0,0.0,0.0,2
daisy_mamil4,1em6,548,odepe_v2_polish,1,2,2,2,none,0,0.8487366610218512,False,0,0.0,0.0,2
daisy_mamil4,1em6,548,odepe_v2_nopolish,0,2,2,2,none,0,4.756873945034678,False,1,0.0,0.5,2
daisy_mamil4,1em6,548,odepe_v2_nopolish,1,2,2,2,none,0,0.4516159862439852,True,1,0.0,0.5,2
daisy_mamil4,1em6,548,amigo2,0,1,2,2,none,0,0.8469258035200278,False,0,0.0,0.0,1
daisy_mamil4,1em6,548,odepe_shade,0,1,2,2,none,0,0.8261888054192434,False,0,0.0,0.0,1
daisy_mamil4,1em6,549,odepe_v2_polish,0,2,2,2,none,0,4.203236444268291,False,1,0.0,0.5,2
daisy_mamil4,1em6,549,odepe_v2_polish,1,2,2,2,none,0,0.0002010915552951615,True,1,0.0,0.5,2
daisy_mamil4,1em6,549,odepe_v2_nopolish,0,2,2,2,none,0,0.04328294284644699,True,1,0.0,0.5,2
daisy_mamil4,1em6,549,odepe_v2_nopolish,1,2,2,2,none,0,4.045931698403016,False,1,0.0,0.5,2
daisy_mamil4,1em6,549,amigo2,0,1,2,2,none,0,4.203236494269323,False,0,0.0,0.0,1
daisy_mamil4,1em6,549,odepe_shade,0,1,2,2,none,0,4.2032364459417675,False,0,0.0,0.0,1
seir,1em6,650,odepe_v2_polish,0,2,2,2,none,0,0.7030493455318758,False,1,0.0,0.5,2
seir,1em6,650,odepe_v2_polish,1,2,2,2,none,0,0.0611612149902242,True,1,0.0,0.5,2
seir,1em6,650,odepe_v2_nopolish,0,2,2,2,none,0,0.7769156862588457,False,1,0.0,0.5,2
seir,1em6,650,odepe_v2_nopolish,1,2,2,2,none,0,0.005122663521063542,True,1,0.0,0.5,2
seir,1em6,650,amigo2,0,1,2,2,none,0,0.7730521460915984,False,0,0.0,0.0,1
seir,1em6,650,odepe_shade,0,1,2,2,none,0,0.773052131790858,False,0,0.0,0.0,1
seir,1em6,651,odepe_v2_polish,0,2,2,2,none,0,20.219012333203704,False,0,0.0,0.0,2
seir,1em6,651,odepe_v2_polish,1,2,2,2,none,0,3.0929483265206743,False,0,0.0,0.0,2
seir,1em6,651,odepe_v2_nopolish,0,2,2,2,none,0,3.0929483244068448,False,1,0.0,0.5,2
seir,1em6,651,odepe_v2_nopolish,1,2,2,2,none,0,0.025619727338884863,True,1,0.0,0.5,2
seir,1em6,651,amigo2,0,1,2,2,none,0,2.9685236960750934,False,0,0.0,0.0,1
seir,1em6,651,odepe_shade,0,1,2,2,none,0,0.0015233404151555351,True,1,0.0,0.5,1
seir,1em6,652,odepe_v2_polish,0,2,2,2,none,0,0.02760274692308121,True,2,0.0,1.0,2
seir,1em6,652,odepe_v2_polish,1,2,2,2,none,0,0.26703514144370205,True,2,0.0,1.0,2
seir,1em6,652,odepe_v2_nopolish,0,2,2,2,none,0,0.10636331621160086,True,2,0.0,1.0,2
seir,1em6,652,odepe_v2_nopolish,1,2,2,2,none,0,0.372685504469933,True,2,0.0,1.0,2
seir,1em6,652,amigo2,0,1,2,2,none,0,0.0004010594092560852,True,1,0.0,0.5,1
seir,1em6,652,odepe_shade,0,1,2,2,none,0,0.28851357902303965,True,1,0.0,0.5,1
seir,1em6,653,odepe_v2_polish,0,2,2,2,none,0,0.10736977772964969,True,2,0.0,1.0,2
seir,1em6,653,odepe_v2_polish,1,2,2,2,none,0,0.01362805548994878,True,2,0.0,1.0,2
seir,1em6,653,odepe_v2_nopolish,0,2,2,2,none,0,0.1245558909069516,True,2,0.0,1.0,2
seir,1em6,653,odepe_v2_nopolish,1,2,2,2,none,0,0.02775008360056806,True,2,0.0,1.0,2
seir,1em6,653,amigo2,0,1,2,2,none,0,0.0004958356514979171,True,1,0.0,0.5,1
seir,1em6,653,odepe_shade,0,1,2,2,none,0,1.735120604129613,False,0,0.0,0.0,1
seir,1em6,654,odepe_v2_polish,0,2,2,2,none,0,0.2287213645125128,True,2,0.0,1.0,2
seir,1em6,654,odepe_v2_polish,1,2,2,2,none,0,0.22927447996459427,True,2,0.0,1.0,2
seir,1em6,654,odepe_v2_nopolish,0,2,2,2,none,0,4.855825311074556,False,0,0.0,0.0,2
seir,1em6,654,odepe_v2_nopolish,1,2,2,2,none,0,3.782593341059393,False,0,0.0,0.0,2
seir,1em6,654,amigo2,0,1,2,2,none,0,0.37737195789503025,True,1,0.0,0.5,1
seir,1em6,654,odepe_shade,0,1,2,2,none,0,0.21815888264924896,True,1,0.0,0.5,1
seir,1em6,655,odepe_v2_polish,0,2,2,2,none,0,13.785064250701765,False,1,0.0,0.5,2
seir,1em6,655,odepe_v2_polish,1,2,2,2,none,0,0.0001621003950909409,True,1,0.0,0.5,2
seir,1em6,655,odepe_v2_nopolish,0,2,2,2,none,0,0.1773271049172369,True,1,0.0,0.5,2
seir,1em6,655,odepe_v2_nopolish,1,2,2,2,none,0,12.543186625531181,False,1,0.0,0.5,2
seir,1em6,655,amigo2,0,1,2,2,none,0,13.785064144922625,False,0,0.0,0.0,1
seir,1em6,655,odepe_shade,0,1,2,2,none,0,14.243902439024392,False,0,0.0,0.0,1
seir,1em6,656,odepe_v2_polish,0,2,2,2,none,0,0.20040306715052886,True,2,0.0,1.0,2
seir,1em6,656,odepe_v2_polish,1,2,2,2,none,0,0.21009365675566052,True,2,0.0,1.0,2
seir,1em6,656,odepe_v2_nopolish,0,2,2,2,none,0,3.786938061236718,False,0,0.0,0.0,2
seir,1em6,656,odepe_v2_nopolish,1,2,2,2,none,0,3.657934908526494,False,0,0.0,0.0,2
seir,1em6,656,amigo2,0,1,2,2,none,0,0.2717548520269008,True,1,0.0,0.5,1
seir,1em6,656,odepe_shade,0,1,2,2,none,0,1.122221541055463,False,0,0.0,0.0,1
seir,1em6,657,odepe_v2_polish,0,2,2,2,none,0,0.03486154832107905,True,1,0.0,0.5,2
seir,1em6,657,odepe_v2_polish,1,2,2,2,none,0,1.2300336720607568,False,1,0.0,0.5,2
seir,1em6,657,odepe_v2_nopolish,0,2,2,2,none,0,1.3530798906792876,False,1,0.0,0.5,2
seir,1em6,657,odepe_v2_nopolish,1,2,2,2,none,0,0.04083867966585017,True,1,0.0,0.5,2
seir,1em6,657,amigo2,0,1,2,2,none,0,1.2300319845923564,False,0,0.0,0.0,1
seir,1em6,657,odepe_shade,0,1,2,2,none,0,0.03482630976574758,True,1,0.0,0.5,1
seir,1em6,658,odepe_v2_polish,0,2,2,2,none,0,0.23618089218705432,True,2,0.0,1.0,2
seir,1em6,658,odepe_v2_polish,1,2,2,2,none,0,0.2422118877482516,True,2,0.0,1.0,2
seir,1em6,658,odepe_v2_nopolish,0,2,2,2,none,0,5.118273490261913,False,0,0.0,0.0,2
seir,1em6,658,odepe_v2_nopolish,1,2,2,2,none,0,2.0294027461637496,False,0,0.0,0.0,2
seir,1em6,658,amigo2,0,1,2,2,none,0,1.9454596059985496,False,0,0.0,0.0,1
seir,1em6,658,odepe_shade,0,1,2,2,none,0,0.2420645583799048,True,1,0.0,0.5,1
seir,1em6,659,odepe_v2_polish,0,2,2,2,none,0,0.08009298441385886,True,2,0.0,1.0,2
seir,1em6,659,odepe_v2_polish,1,2,2,2,none,0,0.018667274520898662,True,2,0.0,1.0,2
seir,1em6,659,odepe_v2_nopolish,0,2,2,2,none,0,0.08009298448592737,True,2,0.0,1.0,2
seir,1em6,659,odepe_v2_nopolish,1,2,2,2,none,0,0.01866727445522477,True,2,0.0,1.0,2
seir,1em6,659,amigo2,0,1,2,2,none,0,0.10159019698218305,True,1,0.0,0.5,1
seir,1em6,659,odepe_shade,0,1,2,2,none,0,0.0001552772974597331,True,1,0.0,0.5,1
slow_fast,1em6,660,odepe_v2_polish,0,2,2,1,none,0,1.117868269086818e-05,True,1,0.0,1.0,2
slow_fast,1em6,660,odepe_v2_polish,1,2,2,1,none,0,32.88506530504064,False,1,0.0,1.0,2
slow_fast,1em6,660,odepe_v2_nopolish,0,2,2,1,none,0,5.1523872695694777e-05,True,1,0.0,1.0,2
slow_fast,1em6,660,odepe_v2_nopolish,1,2,2,1,none,0,32.88796075095054,False,1,0.0,1.0,2
slow_fast,1em6,660,amigo2,0,1,2,1,none,0,1.1178716319040891e-05,True,1,0.0,1.0,1
slow_fast,1em6,660,odepe_shade,0,1,2,1,none,0,1.117870855351354e-05,True,1,0.0,1.0,1
slow_fast,1em6,661,odepe_v2_polish,0,2,2,1,none,0,2.9190325986320833e-06,True,1,0.0,1.0,2
slow_fast,1em6,661,odepe_v2_polish,1,2,2,1,none,0,1.3636761293451924,False,1,0.0,1.0,2
slow_fast,1em6,661,odepe_v2_nopolish,0,2,2,1,none,0,2.3037545078859236,False,1,0.0,1.0,2
slow_fast,1em6,661,odepe_v2_nopolish,1,2,2,1,none,0,2.9961069100798576e-05,True,1,0.0,1.0,2
slow_fast,1em6,661,amigo2,0,1,2,1,none,0,2.91936391884851e-06,True,1,0.0,1.0,1
slow_fast,1em6,661,odepe_shade,0,1,2,1,none,0,1.36367611896124,False,0,0.0,0.0,1
slow_fast,1em6,662,odepe_v2_polish,0,2,2,1,none,0,1.8225917232794453e-06,True,1,0.0,1.0,2
slow_fast,1em6,662,odepe_v2_polish,1,2,2,1,none,0,49.18320422735908,False,1,0.0,1.0,2
slow_fast,1em6,662,odepe_v2_nopolish,0,2,2,1,none,0,49.18160829418727,False,1,0.0,1.0,2
slow_fast,1em6,662,odepe_v2_nopolish,1,2,2,1,none,0,7.807458889725644e-05,True,1,0.0,1.0,2
slow_fast,1em6,662,amigo2,0,1,2,1,none,0,1.8225921642412664e-06,True,1,0.0,1.0,1
slow_fast,1em6,662,odepe_shade,0,1,2,1,none,0,1.8290622269897419e-06,True,1,0.0,1.0,1
slow_fast,1em6,663,odepe_v2_polish,0,2,2,1,none,0,0.00010614447568498613,True,1,0.0,1.0,2
slow_fast,1em6,663,odepe_v2_polish,1,2,2,1,none,0,1.2634327736106221,False,1,0.0,1.0,2
slow_fast,1em6,663,odepe_v2_nopolish,0,2,2,1,none,0,0.0003366822746517902,True,1,0.0,1.0,2
slow_fast,1em6,663,odepe_v2_nopolish,1,2,2,1,none,0,1.2634327736106221,False,1,0.0,1.0,2
slow_fast,1em6,663,amigo2,0,1,2,1,none,0,0.00010613810453837892,True,1,0.0,1.0,1
slow_fast,1em6,663,odepe_shade,0,1,2,1,none,0,0.00010614324318502423,True,1,0.0,1.0,1
slow_fast,1em6,664,odepe_v2_polish,0,2,2,1,none,0,2.4405396330047115e-06,True,1,0.0,1.0,2
slow_fast,1em6,664,odepe_v2_polish,1,2,2,1,none,0,2.1434541880951468,False,1,0.0,1.0,2
slow_fast,1em6,664,odepe_v2_nopolish,0,2,2,1,none,0,2.7275763110476098e-05,True,1,0.0,1.0,2
slow_fast,1em6,664,odepe_v2_nopolish,1,2,2,1,none,0,2.1434541880950113,False,1,0.0,1.0,2
slow_fast,1em6,664,amigo2,0,1,2,1,none,0,2.440927579498475e-06,True,1,0.0,1.0,1
slow_fast,1em6,664,odepe_shade,0,1,2,1,none,0,2.440879709952078e-06,True,1,0.0,1.0,1
slow_fast,1em6,665,odepe_v2_polish,0,2,2,1,none,0,4.203885679690334e-06,True,1,0.0,1.0,2
slow_fast,1em6,665,odepe_v2_polish,1,2,2,1,none,0,0.6109161288805607,False,1,0.0,1.0,2
slow_fast,1em6,665,odepe_v2_nopolish,0,2,2,1,none,0,0.6107071087725968,False,1,0.0,1.0,2
slow_fast,1em6,665,odepe_v2_nopolish,1,2,2,1,none,0,0.00011499035074328019,True,1,0.0,1.0,2
slow_fast,1em6,665,amigo2,0,1,2,1,none,0,4.205560532291554e-06,True,1,0.0,1.0,1
slow_fast,1em6,665,odepe_shade,0,1,2,1,none,0,4.212226609029436e-06,True,1,0.0,1.0,1
slow_fast,1em6,666,odepe_v2_polish,0,2,2,1,none,0,3.24960340794331e-06,True,1,0.0,1.0,2
slow_fast,1em6,666,odepe_v2_polish,1,2,2,1,none,0,28.325513196480944,False,1,0.0,1.0,2
slow_fast,1em6,666,odepe_v2_nopolish,0,2,2,1,none,0,4.068567527658654e-05,True,1,0.0,1.0,2
slow_fast,1em6,666,odepe_v2_nopolish,1,2,2,1,none,0,25.932852515356576,False,1,0.0,1.0,2
slow_fast,1em6,666,amigo2,0,1,2,1,none,0,3.251274060608664e-06,True,1,0.0,1.0,1
slow_fast,1em6,666,odepe_shade,0,1,2,1,none,0,3.249640856353068e-06,True,1,0.0,1.0,1
slow_fast,1em6,667,odepe_v2_polish,0,2,2,1,none,0,4.0361450380872146e-05,True,2,0.0,2.0,2
slow_fast,1em6,667,odepe_v2_polish,1,2,2,1,none,0,0.17988713486454536,True,2,0.0,2.0,2
slow_fast,1em6,667,odepe_v2_nopolish,0,2,2,1,none,0,0.00032476050339104646,True,1,0.0,1.0,2
slow_fast,1em6,667,odepe_v2_nopolish,1,2,2,1,none,0,1.1684892941765865,False,1,0.0,1.0,2
slow_fast,1em6,667,amigo2,0,1,2,1,none,0,4.035820089117895e-05,True,1,0.0,1.0,1
slow_fast,1em6,667,odepe_shade,0,1,2,1,none,0,4.03588391109417e-05,True,1,0.0,1.0,1
slow_fast,1em6,668,odepe_v2_polish,0,2,2,1,none,0,0.00011034780164370458,True,1,0.0,1.0,2
slow_fast,1em6,668,odepe_v2_polish,1,2,2,1,none,0,2.5854691845903046,False,1,0.0,1.0,2
slow_fast,1em6,668,odepe_v2_nopolish,0,2,2,1,none,0,6.998433400078632e-05,True,1,0.0,1.0,2
slow_fast,1em6,668,odepe_v2_nopolish,1,2,2,1,none,0,2.585469184663849,False,1,0.0,1.0,2
slow_fast,1em6,668,amigo2,0,1,2,1,none,0,0.00011032048244163338,True,1,0.0,1.0,1
slow_fast,1em6,668,odepe_shade,0,1,2,1,none,0,0.00011032927143297974,True,1,0.0,1.0,1
slow_fast,1em6,669,odepe_v2_polish,0,2,2,1,none,0,8.415711460729725e-05,True,1,0.0,1.0,2
slow_fast,1em6,669,odepe_v2_polish,1,2,2,1,none,0,1.7988300981242205,False,1,0.0,1.0,2
slow_fast,1em6,669,odepe_v2_nopolish,0,2,2,1,none,0,1.7988845750730955,False,1,0.0,1.0,2
slow_fast,1em6,669,odepe_v2_nopolish,1,2,2,1,none,0,0.0005093341419722582,True,1,0.0,1.0,2
