system,estimator,noise_label,cell_id,n_rows,top1_err,oracle_err,oracle_rank,gap_ratio,is_mult2,row0_is_alt_branch
biohydrogenation,odepe_v2_nopolish,1em4,biohydrogenation_6_1em4,20,3.2584334231657044,1.692915027431095,12,1.9247471789001704,True,False
biohydrogenation,odepe_v2_nopolish,1em6,biohydrogenation_6_1em6,20,0.9413295102282959,0.8658100860132438,6,1.0872240060898262,True,False
biohydrogenation,odepe_v2_nopolish,1em8,biohydrogenation_6_1em8,20,0.8647570829771557,0.32794278198870147,2,2.636914518237358,True,False
biohydrogenation,odepe_v2_nopolish,0,biohydrogenation_7_0,20,3.1653406875873863e-07,1.2780594736083187e-07,2,2.4766771444921463,True,False
biohydrogenation,odepe_v2_nopolish,1em2,biohydrogenation_7_1em2,20,3.039148515102195,1.0127259578554932,14,3.000958444412515,True,False
biohydrogenation,odepe_v2_nopolish,1em4,biohydrogenation_7_1em4,20,4.558750760230974,1.076783001554955,15,4.233676380150687,True,False
biohydrogenation,odepe_v2_nopolish,1em6,biohydrogenation_7_1em6,20,0.45782870619974936,0.03044333554270292,1,15.038716948658672,True,False
biohydrogenation,odepe_v2_nopolish,1em8,biohydrogenation_7_1em8,20,0.0021001288886575327,0.001843031040846313,6,1.139497296634332,True,False
biohydrogenation,odepe_v2_nopolish,0,biohydrogenation_8_0,20,1.2089927334057757e-08,1.2089927334057757e-08,0,1.0,True,False
biohydrogenation,odepe_v2_nopolish,1em2,biohydrogenation_8_1em2,20,5.7692682319780095,4.305910443914466,4,1.3398486352942394,True,False
biohydrogenation,odepe_v2_nopolish,1em4,biohydrogenation_8_1em4,20,1.667227393835149,1.2211270132775764,12,1.365318575141674,True,True
biohydrogenation,odepe_v2_nopolish,1em6,biohydrogenation_8_1em6,20,0.6697921871462394,0.2726135785425986,3,2.456928927483991,True,False
biohydrogenation,odepe_v2_nopolish,1em8,biohydrogenation_8_1em8,20,0.0067140698958096,0.0022864767111312784,6,2.936426101837567,True,False
biohydrogenation,odepe_v2_nopolish,0,biohydrogenation_9_0,20,4.2869245474263716e-07,4.2869245474263716e-07,0,1.0,True,False
biohydrogenation,odepe_v2_nopolish,1em2,biohydrogenation_9_1em2,20,6.083142838703919,4.06999111945653,6,1.494632951316171,True,True
biohydrogenation,odepe_v2_nopolish,1em4,biohydrogenation_9_1em4,20,2.726913852964524,0.7450964787045361,8,3.6598130992454556,True,False
biohydrogenation,odepe_v2_nopolish,1em6,biohydrogenation_9_1em6,20,1.7752157475406674,0.15364691591737892,15,11.553865152068918,True,False
biohydrogenation,odepe_v2_nopolish,1em8,biohydrogenation_9_1em8,20,0.5246800569746007,0.06710573861866066,18,7.8187062354857755,True,False
boost_converter,odepe_v2_nopolish,0,boost_converter_0_0,20,1.9120022142942053e-09,1.9120022142942053e-09,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em2,boost_converter_0_1em2,20,0.4519302052641703,0.3336274307721799,11,1.3545954666202924,False,False
boost_converter,odepe_v2_nopolish,1em4,boost_converter_0_1em4,20,0.003530666688219713,0.003530666688219713,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em6,boost_converter_0_1em6,20,2.7471192956057018e-05,2.7471192956057018e-05,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em8,boost_converter_0_1em8,20,2.6186160320201017e-06,2.6186160320201017e-06,0,1.0,False,False
boost_converter,odepe_v2_nopolish,0,boost_converter_1_0,20,5.885407415041477e-07,5.885407415041477e-07,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em2,boost_converter_1_1em2,20,0.05970097166596867,0.05970097166596867,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em4,boost_converter_1_1em4,20,0.001518450168944798,0.001518450168944798,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em6,boost_converter_1_1em6,20,0.00020200854051424867,0.00020200854051424867,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em8,boost_converter_1_1em8,20,1.224901365817618e-05,1.224901365817618e-05,0,1.0,False,False
boost_converter,odepe_v2_nopolish,0,boost_converter_2_0,20,1.2726972727172991e-11,1.2726972727172991e-11,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em2,boost_converter_2_1em2,20,0.34540965676332763,0.1951743704352979,2,1.769749050518055,False,False
boost_converter,odepe_v2_nopolish,1em4,boost_converter_2_1em4,20,0.0012271228918118275,0.0012271228918118275,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em6,boost_converter_2_1em6,20,0.00020941954447108236,0.00020941954447108236,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em8,boost_converter_2_1em8,20,3.5300986858541274e-06,3.5300986858541274e-06,0,1.0,False,False
boost_converter,odepe_v2_nopolish,0,boost_converter_3_0,20,1.769496175497113e-10,1.769496175497113e-10,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em2,boost_converter_3_1em2,20,0.022839876802262973,0.022839876802262973,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em4,boost_converter_3_1em4,20,0.007638000117866083,0.007638000117866083,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em6,boost_converter_3_1em6,20,0.00010072732321430639,0.00010072732321430639,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em8,boost_converter_3_1em8,20,3.862795824532893e-06,3.862795824532893e-06,0,1.0,False,False
boost_converter,odepe_v2_nopolish,0,boost_converter_4_0,20,2.42733694609427e-08,2.42733694609427e-08,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em2,boost_converter_4_1em2,20,0.10805518772928252,0.043796237344019474,2,2.4672253664283748,False,False
boost_converter,odepe_v2_nopolish,1em4,boost_converter_4_1em4,20,0.0009005535684202558,0.0009005535684202558,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em6,boost_converter_4_1em6,20,4.381052399397746e-05,4.381052399397746e-05,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em8,boost_converter_4_1em8,20,1.8432506853410524e-07,1.8432506853410524e-07,0,1.0,False,False
boost_converter,odepe_v2_nopolish,0,boost_converter_5_0,20,3.433034270194923e-06,3.433034270194923e-06,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em2,boost_converter_5_1em2,20,1.7460463374363924,0.07468727445687162,2,23.378096873044306,False,False
boost_converter,odepe_v2_nopolish,1em4,boost_converter_5_1em4,20,0.03479841641454984,0.03479841641454984,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em6,boost_converter_5_1em6,20,4.3325205453551256e-05,4.3325205453551256e-05,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em8,boost_converter_5_1em8,20,2.274966396759675e-05,2.274966396759675e-05,0,1.0,False,False
boost_converter,odepe_v2_nopolish,0,boost_converter_6_0,20,10.26256948299454,4.417560635936508,15,2.3231304171603995,False,False
boost_converter,odepe_v2_nopolish,1em2,boost_converter_6_1em2,20,7.888087328169794,6.790800255002214,6,1.1615843541207533,False,False
boost_converter,odepe_v2_nopolish,1em4,boost_converter_6_1em4,20,10.273791667052178,1.8005150474865237,16,5.706029328326996,False,False
boost_converter,odepe_v2_nopolish,1em6,boost_converter_6_1em6,20,10.264251483090188,4.5617852361381495,15,2.2500514495460004,False,False
boost_converter,odepe_v2_nopolish,1em8,boost_converter_6_1em8,20,10.262534118991432,4.418456349327446,15,2.3226514664003735,False,False
boost_converter,odepe_v2_nopolish,0,boost_converter_7_0,20,1.6820435791143676e-13,1.6820435791143676e-13,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em2,boost_converter_7_1em2,20,0.18398707057917138,0.10676773791461247,4,1.7232459371417523,False,False
boost_converter,odepe_v2_nopolish,1em4,boost_converter_7_1em4,20,0.000576506992151404,0.000576506992151404,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em6,boost_converter_7_1em6,20,1.7718361253296038e-05,1.7718361253296038e-05,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em8,boost_converter_7_1em8,20,1.718918591988408e-06,1.718918591988408e-06,0,1.0,False,False
boost_converter,odepe_v2_nopolish,0,boost_converter_8_0,20,5.642858879199972e-07,5.642858879199972e-07,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em2,boost_converter_8_1em2,20,0.04082594238823919,0.04082594238823919,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em4,boost_converter_8_1em4,20,0.003914989169924541,0.003914989169924541,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em6,boost_converter_8_1em6,20,2.0989879987871416e-05,2.0989879987871416e-05,0,1.0,False,False
boost_converter,odepe_v2_nopolish,1em8,boost_converter_8_1em8,20,9.697628214453885e-06,9.697628214453885e-06,0,1.0,False,False
boost_converter,odepe_v2_nopolish,0,boost_converter_9_0,20,0.42450693966132136,0.1995074027594129,19,2.127775379709778,False,False
boost_converter,odepe_v2_nopolish,1em2,boost_converter_9_1em2,20,2.795912664436471,1.5110175357117348,1,1.8503509048420883,False,False
boost_converter,odepe_v2_nopolish,1em4,boost_converter_9_1em4,20,0.4215321908434676,0.19950794594767318,19,2.1128591587726877,False,False
boost_converter,odepe_v2_nopolish,1em6,boost_converter_9_1em6,20,0.424565716816428,0.1995074081364907,19,2.1280699337538698,False,False
boost_converter,odepe_v2_nopolish,1em8,boost_converter_9_1em8,20,0.4245068829868891,0.19950740285800594,19,2.1277750945864424,False,False
brusselator,odepe_v2_nopolish,0,brusselator_0_0,20,1.0687993699952535e-11,1.0687993699952535e-11,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em2,brusselator_0_1em2,20,0.28449891633406843,0.08231812080594339,15,3.4560909985390182,False,False
brusselator,odepe_v2_nopolish,1em4,brusselator_0_1em4,20,0.0014151616399520831,0.0014151616399520831,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em6,brusselator_0_1em6,20,2.3208766085636157e-05,2.3208766085636157e-05,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em8,brusselator_0_1em8,20,2.888386264733435e-07,2.888386264733435e-07,0,1.0,False,False
brusselator,odepe_v2_nopolish,0,brusselator_1_0,20,3.1518856382451983e-10,3.1518856382451983e-10,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em2,brusselator_1_1em2,20,0.471590019981961,0.021489815988152312,1,21.94481424326557,False,False
brusselator,odepe_v2_nopolish,1em4,brusselator_1_1em4,20,0.0012930619303058995,0.0012930619303058995,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em6,brusselator_1_1em6,20,2.306826606074306e-05,2.306826606074306e-05,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em8,brusselator_1_1em8,20,2.9251032580994087e-05,2.9251032580994087e-05,0,1.0,False,False
brusselator,odepe_v2_nopolish,0,brusselator_2_0,20,2.0215012459666763e-11,2.0215012459666763e-11,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em2,brusselator_2_1em2,20,0.06431331696022079,0.06431331696022079,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em4,brusselator_2_1em4,20,0.0474888710007126,0.041286196685019656,10,1.1502360307735378,False,False
brusselator,odepe_v2_nopolish,1em6,brusselator_2_1em6,20,0.0002579539016782012,0.0002579539016782012,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em8,brusselator_2_1em8,20,0.0002336965025690299,0.0002336965025690299,0,1.0,False,False
brusselator,odepe_v2_nopolish,0,brusselator_3_0,20,8.442813036555491e-13,8.442813036555491e-13,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em2,brusselator_3_1em2,20,0.2260471030343387,0.2260471030343387,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em4,brusselator_3_1em4,20,0.00540992755682951,0.00540992755682951,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em6,brusselator_3_1em6,20,4.391163248005783e-05,4.391163248005783e-05,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em8,brusselator_3_1em8,20,7.243089228715301e-05,7.243089228715301e-05,0,1.0,False,False
brusselator,odepe_v2_nopolish,0,brusselator_4_0,20,8.225581051159132e-10,8.225581051159132e-10,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em2,brusselator_4_1em2,20,0.17022418581367943,0.17022418581367943,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em4,brusselator_4_1em4,20,0.02349602074077242,0.02349602074077242,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em6,brusselator_4_1em6,20,1.568180148786042e-05,1.568180148786042e-05,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em8,brusselator_4_1em8,20,3.6335333242777316e-05,3.6335333242777316e-05,0,1.0,False,False
brusselator,odepe_v2_nopolish,0,brusselator_5_0,20,62531348.14712154,62531348.14712154,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em2,brusselator_5_1em2,1,0.8135069116299972,0.8135069116299972,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em4,brusselator_5_1em4,1,20.321961534017884,20.321961534017884,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em6,brusselator_5_1em6,1,16.60555716409146,16.60555716409146,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em8,brusselator_5_1em8,15,51536222.081023455,466243.2344454709,4,110.53505611147014,False,False
brusselator,odepe_v2_nopolish,0,brusselator_6_0,20,15687.283137271279,2.5435306314475876,6,6167.522790296907,False,False
brusselator,odepe_v2_nopolish,1em2,brusselator_6_1em2,1,1.3216828898493134,1.3216828898493134,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em4,brusselator_6_1em4,20,22807833.545215804,22807833.545215804,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em6,brusselator_6_1em6,20,89574.9322645312,4923.963676137715,15,18.191631408376367,False,False
brusselator,odepe_v2_nopolish,1em8,brusselator_6_1em8,20,13383.852519788239,235.55363427676392,19,56.81870526379937,False,False
brusselator,odepe_v2_nopolish,0,brusselator_7_0,20,5.31251260908547e-07,5.31251260908547e-07,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em2,brusselator_7_1em2,20,1.0,1.0,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em4,brusselator_7_1em4,20,0.8536652708085811,0.6521687580706116,11,1.3089637616712593,False,False
brusselator,odepe_v2_nopolish,1em6,brusselator_7_1em6,20,0.037062010483843826,0.035427753585453664,11,1.046129283767548,False,False
brusselator,odepe_v2_nopolish,1em8,brusselator_7_1em8,20,0.024854569304200345,0.024854569304200345,0,1.0,False,False
brusselator,odepe_v2_nopolish,0,brusselator_8_0,20,26337.673716987094,2942.1424033124695,4,8.95186911664585,False,False
brusselator,odepe_v2_nopolish,1em2,brusselator_8_1em2,1,1.1325570574168309,1.1325570574168309,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em4,brusselator_8_1em4,1,54.86587352956155,54.86587352956155,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em6,brusselator_8_1em6,1,80.96685968321803,80.96685968321803,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em8,brusselator_8_1em8,1,80.96685965231751,80.96685965231751,0,1.0,False,False
brusselator,odepe_v2_nopolish,0,brusselator_9_0,20,1.0333366953435698e-11,1.0333366953435698e-11,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em2,brusselator_9_1em2,20,0.2520126374582472,0.2520126374582472,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em4,brusselator_9_1em4,20,0.0071273773573718715,0.0071273773573718715,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em6,brusselator_9_1em6,20,3.311586841248781e-05,3.311586841248781e-05,0,1.0,False,False
brusselator,odepe_v2_nopolish,1em8,brusselator_9_1em8,20,1.882809996986626e-05,1.882809996986626e-05,0,1.0,False,False
crauste,odepe_v2_nopolish,0,crauste_0_0,20,0.0011347481674613392,0.0011347481674613392,0,1.0,False,False
crauste,odepe_v2_nopolish,1em2,crauste_0_1em2,20,14130715137.799547,100109.5403109951,4,141152.53245496683,False,False
crauste,odepe_v2_nopolish,1em4,crauste_0_1em4,20,230478.75395383016,1765.8300021505538,19,130.52148489556564,False,False
crauste,odepe_v2_nopolish,1em6,crauste_0_1em6,20,1612.6739769511094,332.59926746003373,17,4.8486997258491975,False,False
crauste,odepe_v2_nopolish,1em8,crauste_0_1em8,20,7.391595600712816,3.980794748062464,4,1.8568140455647608,False,False
crauste,odepe_v2_nopolish,0,crauste_1_0,20,0.00032416266840858696,0.00032416266840858696,0,1.0,False,False
crauste,odepe_v2_nopolish,1em2,crauste_1_1em2,20,9483.179625669838,455.4528907159879,11,20.821428119079336,False,False
crauste,odepe_v2_nopolish,1em4,crauste_1_1em4,20,2643.0659561838393,2519.5107828116234,10,1.0490393508990408,False,False
crauste,odepe_v2_nopolish,1em6,crauste_1_1em6,20,126.2552417950084,126.2552417950084,0,1.0,False,False
crauste,odepe_v2_nopolish,1em8,crauste_1_1em8,20,19.827672771824606,19.827672771824606,0,1.0,False,False
crauste,odepe_v2_nopolish,0,crauste_2_0,20,0.0025449235613831667,0.0025449235613831667,0,1.0,False,False
crauste,odepe_v2_nopolish,1em2,crauste_2_1em2,20,25266533.64862877,31198.18690776587,9,809.8718596476967,False,False
crauste,odepe_v2_nopolish,1em6,crauste_2_1em6,20,189.48306038443621,23.978682748074053,10,7.902146351206691,False,False
crauste,odepe_v2_nopolish,1em8,crauste_2_1em8,20,0.8000658869181253,0.8000658869181253,0,1.0,False,False
crauste,odepe_v2_nopolish,0,crauste_3_0,20,1.4905823299189055e-06,1.4905823299189055e-06,0,1.0,False,False
crauste,odepe_v2_nopolish,1em2,crauste_3_1em2,20,8359.003147965703,99.5577970545048,9,83.96131086939788,False,False
crauste,odepe_v2_nopolish,1em4,crauste_3_1em4,20,346.13347659463886,9.090349521453021,5,38.07702616690058,False,False
crauste,odepe_v2_nopolish,1em6,crauste_3_1em6,20,18.630038384094355,2.480105212417761,4,7.511793568601322,False,False
crauste,odepe_v2_nopolish,0,crauste_4_0,20,1.2344354276638183e-05,1.2344354276638183e-05,0,1.0,False,False
crauste,odepe_v2_nopolish,1em2,crauste_4_1em2,20,122552.15017429659,16.917257366654102,11,7244.209124338396,False,False
crauste,odepe_v2_nopolish,1em4,crauste_4_1em4,20,84.49168519466436,84.49168519466436,0,1.0,False,False
crauste,odepe_v2_nopolish,1em6,crauste_4_1em6,20,18.225752335956546,13.847554166830976,1,1.3161712253570859,False,False
crauste,odepe_v2_nopolish,1em8,crauste_4_1em8,20,0.9607744226502528,0.9407276131906626,6,1.0213098979752466,False,False
crauste,odepe_v2_nopolish,0,crauste_5_0,20,0.0005012300771535837,0.0005012300771535837,0,1.0,False,False
crauste,odepe_v2_nopolish,1em2,crauste_5_1em2,20,60682.847393477445,60682.847393477445,0,1.0,False,False
crauste,odepe_v2_nopolish,1em4,crauste_5_1em4,20,5657.524465389037,5168.893579229157,1,1.0945329747401666,False,False
crauste,odepe_v2_nopolish,1em6,crauste_5_1em6,20,208.04519906281288,94.46949047666853,7,2.20224749824595,False,False
crauste,odepe_v2_nopolish,1em8,crauste_5_1em8,20,4.2482832706237845,4.2482832706237845,0,1.0,False,False
crauste,odepe_v2_nopolish,0,crauste_6_0,20,2.5087807555839415e-05,2.5087807555839415e-05,0,1.0,False,False
crauste,odepe_v2_nopolish,1em2,crauste_6_1em2,20,6453.7462433453,677.3698547192186,18,9.527654941214484,False,False
crauste,odepe_v2_nopolish,1em4,crauste_6_1em4,20,776.6390374375115,82.01250854586657,6,9.469763225242232,False,False
crauste,odepe_v2_nopolish,1em6,crauste_6_1em6,20,4.553318980828097,2.0671971067837025,3,2.202653518566735,False,False
crauste,odepe_v2_nopolish,1em8,crauste_6_1em8,20,3.0716331826496317,0.36376503726577336,9,8.444003320762905,False,False
crauste,odepe_v2_nopolish,0,crauste_7_0,20,1.9651702109673005e-05,1.9651702109673005e-05,0,1.0,False,False
crauste,odepe_v2_nopolish,1em2,crauste_7_1em2,20,281354542.60042405,1578.625495674015,14,178227.54248644388,False,False
crauste,odepe_v2_nopolish,1em4,crauste_7_1em4,20,970.9276884779468,6.361818809082523,1,152.617941129004,False,False
crauste,odepe_v2_nopolish,1em6,crauste_7_1em6,20,100.46088724208242,5.476320819992715,4,18.34459494690745,False,False
crauste,odepe_v2_nopolish,1em8,crauste_7_1em8,20,0.522604805943958,0.275542872059879,1,1.8966369989436318,False,False
crauste,odepe_v2_nopolish,0,crauste_8_0,20,0.0020303285511216688,0.0020303285511216688,0,1.0,False,False
crauste,odepe_v2_nopolish,1em2,crauste_8_1em2,20,7680748580.002643,347.63948917312086,19,22094004.90799165,False,False
crauste,odepe_v2_nopolish,1em4,crauste_8_1em4,20,2355.6789956785133,240.84806872082729,9,9.78076763575396,False,False
crauste,odepe_v2_nopolish,1em6,crauste_8_1em6,20,28.533793290644937,2.0278719740840563,7,14.070806074201505,False,False
crauste,odepe_v2_nopolish,1em8,crauste_8_1em8,20,58.3012352330694,1.4917822283526385,6,39.08159926093966,False,False
crauste,odepe_v2_nopolish,0,crauste_9_0,20,7.747708410842276e-06,7.747708410842276e-06,0,1.0,False,False
crauste,odepe_v2_nopolish,1em2,crauste_9_1em2,20,10489.64355647073,10489.64355647073,0,1.0,False,False
crauste,odepe_v2_nopolish,1em4,crauste_9_1em4,20,705656.9791954666,4.070544857371048,6,173356.88560651647,False,False
crauste,odepe_v2_nopolish,1em6,crauste_9_1em6,20,1.9137915666383631,1.9137915666383631,0,1.0,False,False
crauste,odepe_v2_nopolish,1em8,crauste_9_1em8,20,7.442261892576501,7.442261892576501,0,1.0,False,False
cstr,odepe_v2_nopolish,0,cstr_0_0,20,0.0047574156358613055,0.0047574156358613055,0,1.0,False,False
cstr,odepe_v2_nopolish,1em2,cstr_0_1em2,20,8.232899189102925,8.232899189102925,0,1.0,False,False
cstr,odepe_v2_nopolish,1em4,cstr_0_1em4,20,105.36194295971245,1.0806597201120312,6,97.49779787183117,False,False
cstr,odepe_v2_nopolish,1em6,cstr_0_1em6,20,2.8303691725264257,0.5358525980996023,16,5.2819920675281065,False,False
cstr,odepe_v2_nopolish,1em8,cstr_0_1em8,20,791.2499042040597,0.5387333343853946,17,1468.7227496452297,False,False
cstr,odepe_v2_nopolish,0,cstr_1_0,20,0.0015661911097535552,7.956662526165215e-05,2,19.684020839179603,False,False
cstr,odepe_v2_nopolish,1em2,cstr_1_1em2,20,106.33040010171072,5.52244616747798,17,19.254221205069754,False,False
cstr,odepe_v2_nopolish,1em4,cstr_1_1em4,20,18.01716217818145,14.240232384645209,14,1.2652295054966087,False,False
cstr,odepe_v2_nopolish,1em6,cstr_1_1em6,20,3.6723084675051436,3.6723084675051436,0,1.0,False,False
cstr,odepe_v2_nopolish,1em8,cstr_1_1em8,20,22.555476303789202,0.4528832005406049,7,49.80417970210602,False,False
cstr,odepe_v2_nopolish,0,cstr_2_0,20,6.014464077041611e-08,6.014464077041611e-08,0,1.0,False,False
cstr,odepe_v2_nopolish,1em2,cstr_2_1em2,20,2.951429715306031,0.8636164267675904,19,3.4175238263506262,False,False
cstr,odepe_v2_nopolish,1em4,cstr_2_1em4,20,0.5441848500658022,0.4147916848920627,7,1.3119473458283288,False,False
cstr,odepe_v2_nopolish,1em6,cstr_2_1em6,20,0.037257141157233074,0.037257141157233074,0,1.0,False,False
cstr,odepe_v2_nopolish,1em8,cstr_2_1em8,20,0.02199052689024377,0.02199052689024377,0,1.0,False,False
cstr,odepe_v2_nopolish,0,cstr_3_0,20,0.0004770869509325364,0.0004770869509325364,0,1.0,False,False
cstr,odepe_v2_nopolish,1em2,cstr_3_1em2,20,6.542918300070562,6.542918300070562,0,1.0,False,False
cstr,odepe_v2_nopolish,1em4,cstr_3_1em4,20,986.7874914209297,7.17008699784804,5,137.62559529850816,False,False
cstr,odepe_v2_nopolish,1em6,cstr_3_1em6,20,576.8888983552677,5.596801852917193,13,103.07474045281391,False,False
cstr,odepe_v2_nopolish,1em8,cstr_3_1em8,20,481.45893004867827,0.5224419129410434,14,921.5549482589274,False,False
cstr,odepe_v2_nopolish,0,cstr_4_0,20,9.8914781669531,0.9999999999940851,17,9.891478167011607,False,False
cstr,odepe_v2_nopolish,1em2,cstr_4_1em2,20,242.64176316911758,1.6597221669612592,19,146.1942052707315,False,False
cstr,odepe_v2_nopolish,1em4,cstr_4_1em4,20,7.928680838371984,1.0523969718078987,4,7.533925933625036,False,False
cstr,odepe_v2_nopolish,1em6,cstr_4_1em6,20,9.9082777045879,0.9999999999940754,17,9.908277704646602,False,False
cstr,odepe_v2_nopolish,1em8,cstr_4_1em8,20,9.89168430947438,0.9999999999940853,19,9.891684309532886,False,False
cstr,odepe_v2_nopolish,0,cstr_5_0,20,1.9849348873171342,1.4196893629802294,17,1.3981473265041124,False,False
cstr,odepe_v2_nopolish,1em2,cstr_5_1em2,20,8.560756114356048,2.6036670771537453,1,3.2879611181758395,False,False
cstr,odepe_v2_nopolish,1em4,cstr_5_1em4,20,2.1974757504381652,0.9999999999998982,4,2.197475750438389,False,False
cstr,odepe_v2_nopolish,1em6,cstr_5_1em6,20,2.8151325721425127,1.5882879855445307,13,1.7724320764016666,False,False
cstr,odepe_v2_nopolish,1em8,cstr_5_1em8,20,5.388895607818951,0.9999999999999645,17,5.388895607819143,False,False
cstr,odepe_v2_nopolish,0,cstr_6_0,20,2.5163156534196543e-06,2.5163156534196543e-06,0,1.0,False,False
cstr,odepe_v2_nopolish,1em2,cstr_6_1em2,20,2400.0667272541345,6.544644391818102,12,366.72225159469605,False,False
cstr,odepe_v2_nopolish,1em4,cstr_6_1em4,20,18.688129629770224,0.6163972350895768,12,30.31832163727082,False,False
cstr,odepe_v2_nopolish,1em6,cstr_6_1em6,20,0.9609288123324826,0.4017736997287234,12,2.391716563282513,False,False
cstr,odepe_v2_nopolish,1em8,cstr_6_1em8,20,0.9742547444199956,0.5018777805074508,4,1.9412191219840862,False,False
cstr,odepe_v2_nopolish,0,cstr_7_0,20,26.80397984029291,0.9999911282091895,6,26.804217641704668,False,False
cstr,odepe_v2_nopolish,1em2,cstr_7_1em2,20,2.410802782703727,2.410802782703727,0,1.0,False,False
cstr,odepe_v2_nopolish,1em4,cstr_7_1em4,20,1.3790321090497712,1.0752517418319154,2,1.282520227961038,False,False
cstr,odepe_v2_nopolish,1em6,cstr_7_1em6,20,77.54841733912085,1.0922201915795224,7,71.00071756316244,False,False
cstr,odepe_v2_nopolish,1em8,cstr_7_1em8,20,3.7527730048563517,0.99998165960403,3,3.7528418334615905,False,False
cstr,odepe_v2_nopolish,0,cstr_8_0,20,22.117233672319653,3.3561755401426967,16,6.590010983567111,False,False
cstr,odepe_v2_nopolish,1em2,cstr_8_1em2,20,10.266022585803183,6.399651849429816,16,1.6041532926072917,False,False
cstr,odepe_v2_nopolish,1em4,cstr_8_1em4,20,48.82351319592268,7.441772363857571,5,6.560737255689741,False,False
cstr,odepe_v2_nopolish,1em6,cstr_8_1em6,20,22.29519469715571,1.562179490563039,16,14.271852134686585,False,False
cstr,odepe_v2_nopolish,1em8,cstr_8_1em8,20,22.482487954469875,2.5803940894215445,16,8.712811754854798,False,False
cstr,odepe_v2_nopolish,0,cstr_9_0,20,12.234839349150995,3.1125089972718234,15,3.9308607171497583,False,False
cstr,odepe_v2_nopolish,1em2,cstr_9_1em2,20,12.15303442576154,4.596459527730496,16,2.6439990067229213,False,False
cstr,odepe_v2_nopolish,1em4,cstr_9_1em4,20,42.00247113191653,4.501654399323196,9,9.330452186252106,False,False
cstr,odepe_v2_nopolish,1em6,cstr_9_1em6,20,6.763522044841243,1.2425203494957853,18,5.443389355824941,False,False
cstr,odepe_v2_nopolish,1em8,cstr_9_1em8,20,7.9940719173422705,2.3511899709341977,13,3.400011065105891,False,False
daisy_mamil3,odepe_v2_nopolish,0,daisy_mamil3_0_0,20,1.2520126196596656e-09,1.2520126196596656e-09,0,1.0,False,False
