Unnamed: 0,index,id,true_states,true_parameters,time_start,time_end,time_count,name,non_identifiable,noise,finished,has_result,run,software,result,time
2197,549,vanderpol_5_1em6,"{'x1': 0.306, 'x2': 0.526}","{'a': 0.29, 'b': 0.317}",0.0,10.0,1501,vanderpol,[],1e-06,True,True,odepe_nopolish,odepe,"[['a', '0.29000004686759967'], ['b', '0.3169996448998487'], ['x1', '0.30599998255815786'], ['x2', '0.5259998281227307']]",2147.3572793006897
2198,549,vanderpol_5_1em6,"{'x1': 0.306, 'x2': 0.526}","{'a': 0.29, 'b': 0.317}",0.0,10.0,1501,vanderpol,[],1e-06,True,True,sciml_run,sciml,"[['a', '7.554056620152686'], ['b', '2.146564811526211'], ['x1', '1.0000007015649759e-5'], ['x2', '1.7128922225625494']]",215.94307136535645
2199,549,vanderpol_5_1em6,"{'x1': 0.306, 'x2': 0.526}","{'a': 0.29, 'b': 0.317}",0.0,10.0,1501,vanderpol,[],1e-06,True,True,amigo2_run,amigo2,"[['a', '2.9000e-01'], ['b', '3.1700e-01'], ['x1', '3.0600e-01'], ['x2', '5.2600e-01']]",671.080114364624
2200,550,vanderpol_6_1em6,"{'x1': 0.655, 'x2': 0.725}","{'a': 0.663, 'b': 0.859}",0.0,10.0,1501,vanderpol,[],1e-06,True,True,odepe_polish,odepe,"[['a', '0.6630050698323844'], ['b', '0.8590030695863871'], ['x1', '0.6550006217042098'], ['x2', '0.7249748508384594']]",1943.8693895339968
2201,550,vanderpol_6_1em6,"{'x1': 0.655, 'x2': 0.725}","{'a': 0.663, 'b': 0.859}",0.0,10.0,1501,vanderpol,[],1e-06,True,True,odepe_nopolish,odepe,"[['a', '0.6630050928738911'], ['b', '0.859003180004102'], ['x1', '0.6550006856603725'], ['x2', '0.7249731129221939']]",1945.1827342510223
2202,550,vanderpol_6_1em6,"{'x1': 0.655, 'x2': 0.725}","{'a': 0.663, 'b': 0.859}",0.0,10.0,1501,vanderpol,[],1e-06,True,True,sciml_run,sciml,"[['a', '7.579149806437324'], ['b', '3.092014967141995'], ['x1', '0.8803872460367681'], ['x2', '1.3914154287447262']]",212.9972238540649
2203,550,vanderpol_6_1em6,"{'x1': 0.655, 'x2': 0.725}","{'a': 0.663, 'b': 0.859}",0.0,10.0,1501,vanderpol,[],1e-06,True,True,amigo2_run,amigo2,"[['a', '6.6300e-01'], ['b', '8.5900e-01'], ['x1', '6.5500e-01'], ['x2', '7.2500e-01']]",735.2858407497406
2204,551,vanderpol_7_1em6,"{'x1': 0.431, 'x2': 0.649}","{'a': 0.235, 'b': 0.399}",0.0,10.0,1501,vanderpol,[],1e-06,True,True,odepe_polish,odepe,"[['a', '0.2350000590035435'], ['b', '0.3990003080056333'], ['x1', '0.43099913548999763'], ['x2', '0.649010492176928']]",2393.135650873184
2205,551,vanderpol_7_1em6,"{'x1': 0.431, 'x2': 0.649}","{'a': 0.235, 'b': 0.399}",0.0,10.0,1501,vanderpol,[],1e-06,True,True,odepe_nopolish,odepe,"[['a', '0.23499983092936394'], ['b', '0.39900081350073147'], ['x1', '0.4309984014187811'], ['x2', '0.6490134324807375']]",2020.6549532413485
2206,551,vanderpol_7_1em6,"{'x1': 0.431, 'x2': 0.649}","{'a': 0.235, 'b': 0.399}",0.0,10.0,1501,vanderpol,[],1e-06,True,True,sciml_run,sciml,"[['a', '7.863411736184497'], ['b', '5.956186114434609'], ['x1', '0.7962640643285837'], ['x2', '1.2672278861840824']]",184.6073820590973
2207,551,vanderpol_7_1em6,"{'x1': 0.431, 'x2': 0.649}","{'a': 0.235, 'b': 0.399}",0.0,10.0,1501,vanderpol,[],1e-06,True,True,amigo2_run,amigo2,"[['a', '2.3500e-01'], ['b', '3.9900e-01'], ['x1', '4.3100e-01'], ['x2', '6.4900e-01']]",582.6872992515564
2208,552,aircraft_pitch_0_1em4,"{'theta': 0.439, 'q': 0.617, 'alpha': 0.45}","{'M_alpha': 0.539, 'M_q': 0.672, 'M_delta_e': 0.582, 'Z_alpha': 0.536}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,odepe_polish,odepe,"[['M_alpha', '0.5389965219666764'], ['M_q', '0.6719718297594252'], ['M_delta_e', '0.5819751313973552'], ['Z_alpha', '0.5361461462452985'], ['theta', '1.8023416963819174'], ['q', '0.6170117501194744'], ['alpha', '0.45002835499795774']]",2190.339956998825
2209,552,aircraft_pitch_0_1em4,"{'theta': 0.439, 'q': 0.617, 'alpha': 0.45}","{'M_alpha': 0.539, 'M_q': 0.672, 'M_delta_e': 0.582, 'Z_alpha': 0.536}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,odepe_nopolish,odepe,"[['M_alpha', '0.5384972429705853'], ['M_q', '0.6696454911164272'], ['M_delta_e', '0.5798376615031832'], ['Z_alpha', '0.5060528844616184'], ['theta', '1.2044091793505365'], ['q', '0.5999405049464601'], ['alpha', '0.4543886608800199']]",1678.890169620514
2210,552,aircraft_pitch_0_1em4,"{'theta': 0.439, 'q': 0.617, 'alpha': 0.45}","{'M_alpha': 0.539, 'M_q': 0.672, 'M_delta_e': 0.582, 'Z_alpha': 0.536}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,sciml_run,sciml,"[['M_alpha', '0.5389828418416777'], ['M_q', '0.6719626177006776'], ['M_delta_e', '0.581922367698876'], ['Z_alpha', '0.5283633819624493'], ['theta', '5.000005001886105'], ['q', '0.6170629666597334'], ['alpha', '0.4500754735834314']]",187.60657167434687
2211,552,aircraft_pitch_0_1em4,"{'theta': 0.439, 'q': 0.617, 'alpha': 0.45}","{'M_alpha': 0.539, 'M_q': 0.672, 'M_delta_e': 0.582, 'Z_alpha': 0.536}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,amigo2_run,amigo2,"[['M_alpha', '5.3898e-01'], ['M_q', '6.7196e-01'], ['M_delta_e', '5.8192e-01'], ['Z_alpha', '5.2835e-01'], ['theta', '4.8678e+00'], ['q', '6.1706e-01'], ['alpha', '4.5008e-01']]",610.2936236858368
2212,553,aircraft_pitch_1_1em4,"{'theta': 0.523, 'q': 0.554, 'alpha': 0.84}","{'M_alpha': 0.813, 'M_q': 0.871, 'M_delta_e': 0.407, 'Z_alpha': 0.733}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,odepe_polish,odepe,"[['M_alpha', '0.8129989846132543'], ['M_q', '0.8709990679642536'], ['M_delta_e', '0.40700330470690405'], ['Z_alpha', '0.733037137602922'], ['theta', '0.3907000905874304'], ['q', '0.5539885265430475'], ['alpha', '0.840016142381106']]",2775.013044118881
2213,553,aircraft_pitch_1_1em4,"{'theta': 0.523, 'q': 0.554, 'alpha': 0.84}","{'M_alpha': 0.813, 'M_q': 0.871, 'M_delta_e': 0.407, 'Z_alpha': 0.733}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,odepe_nopolish,odepe,"[['M_alpha', '0.8033700884186175'], ['M_q', '0.8572777708882374'], ['M_delta_e', '0.3903879401399619'], ['Z_alpha', '0.8287503849042017'], ['theta', '0.7918237703413141'], ['q', '0.5522156683086001'], ['alpha', '0.8510239900808606']]",1923.6915209293363
2214,553,aircraft_pitch_1_1em4,"{'theta': 0.523, 'q': 0.554, 'alpha': 0.84}","{'M_alpha': 0.813, 'M_q': 0.871, 'M_delta_e': 0.407, 'Z_alpha': 0.733}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,sciml_run,sciml,"[['M_alpha', '0.8130099189093176'], ['M_q', '0.8710157317090201'], ['M_delta_e', '0.40700640263272303'], ['Z_alpha', '0.7322261766780429'], ['theta', '5.000005000679943'], ['q', '0.554016538239818'], ['alpha', '0.840010821528485']]",217.84108448028564
2215,553,aircraft_pitch_1_1em4,"{'theta': 0.523, 'q': 0.554, 'alpha': 0.84}","{'M_alpha': 0.813, 'M_q': 0.871, 'M_delta_e': 0.407, 'Z_alpha': 0.733}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,amigo2_run,amigo2,"[['M_alpha', '8.1301e-01'], ['M_q', '8.7102e-01'], ['M_delta_e', '4.0701e-01'], ['Z_alpha', '7.3223e-01'], ['theta', '4.9898e+00'], ['q', '5.5402e-01'], ['alpha', '8.4001e-01']]",550.8383069038391
2216,554,aircraft_pitch_2_1em4,"{'theta': 0.723, 'q': 0.796, 'alpha': 0.883}","{'M_alpha': 0.157, 'M_q': 0.17, 'M_delta_e': 0.116, 'Z_alpha': 0.766}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,odepe_polish,odepe,"[['M_alpha', '0.15699966256595843'], ['M_q', '0.17000173626880297'], ['M_delta_e', '0.11600016550593299'], ['Z_alpha', '0.7659645844123163'], ['theta', '2.5318915617328157'], ['q', '0.7960011493882255'], ['alpha', '0.8830185118827326']]",1950.7266268730164
2217,554,aircraft_pitch_2_1em4,"{'theta': 0.723, 'q': 0.796, 'alpha': 0.883}","{'M_alpha': 0.157, 'M_q': 0.17, 'M_delta_e': 0.116, 'Z_alpha': 0.766}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,odepe_nopolish,odepe,"[['M_alpha', '0.15637909989747123'], ['M_q', '0.1703637864989634'], ['M_delta_e', '0.11625851802008139'], ['Z_alpha', '0.768894283962974'], ['theta', '2.804917072053008'], ['q', '0.7723304048614684'], ['alpha', '0.8854612660168484']]",1252.678189992905
2218,554,aircraft_pitch_2_1em4,"{'theta': 0.723, 'q': 0.796, 'alpha': 0.883}","{'M_alpha': 0.157, 'M_q': 0.17, 'M_delta_e': 0.116, 'Z_alpha': 0.766}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,sciml_run,sciml,"[['M_alpha', '0.15700021576440198'], ['M_q', '0.1700020020011525'], ['M_delta_e', '0.1159998769304914'], ['Z_alpha', '0.7657783042590194'], ['theta', '5.00000500001061'], ['q', '0.7960024192842303'], ['alpha', '0.8830152612592063']]",224.7526183128357
2219,554,aircraft_pitch_2_1em4,"{'theta': 0.723, 'q': 0.796, 'alpha': 0.883}","{'M_alpha': 0.157, 'M_q': 0.17, 'M_delta_e': 0.116, 'Z_alpha': 0.766}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,amigo2_run,amigo2,"[['M_alpha', '1.5700e-01'], ['M_q', '1.7000e-01'], ['M_delta_e', '1.1600e-01'], ['Z_alpha', '7.6578e-01'], ['theta', '9.1208e+00'], ['q', '7.9600e-01'], ['alpha', '8.8302e-01']]",738.7753851413727
2220,555,aircraft_pitch_3_1em4,"{'theta': 0.612, 'q': 0.215, 'alpha': 0.856}","{'M_alpha': 0.739, 'M_q': 0.469, 'M_delta_e': 0.724, 'Z_alpha': 0.195}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,odepe_polish,odepe,"[['M_alpha', '0.7389974665527397'], ['M_q', '0.46899736915750784'], ['M_delta_e', '0.7239954412756472'], ['Z_alpha', '0.195047602897517'], ['theta', '4.847034395156554'], ['q', '0.21500068361635122'], ['alpha', '0.8560039633090311']]",2975.1871104240417
2221,555,aircraft_pitch_3_1em4,"{'theta': 0.612, 'q': 0.215, 'alpha': 0.856}","{'M_alpha': 0.739, 'M_q': 0.469, 'M_delta_e': 0.724, 'Z_alpha': 0.195}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,odepe_nopolish,odepe,"[['M_alpha', '0.7375554877033003'], ['M_q', '0.4667141964694959'], ['M_delta_e', '0.7204138682587056'], ['Z_alpha', '0.20815650937785757'], ['theta', '1.075057227190097'], ['q', '0.19677449433420316'], ['alpha', '0.860676521264749']]",1773.7227928638458
2222,555,aircraft_pitch_3_1em4,"{'theta': 0.612, 'q': 0.215, 'alpha': 0.856}","{'M_alpha': 0.739, 'M_q': 0.469, 'M_delta_e': 0.724, 'Z_alpha': 0.195}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,sciml_run,sciml,"[['M_alpha', '0.7389953968131231'], ['M_q', '0.46898870776283974'], ['M_delta_e', '0.7239912465257824'], ['Z_alpha', '0.19572849372112663'], ['theta', '5.000005015678835'], ['q', '0.21498742476582872'], ['alpha', '0.8560052032542265']]",203.78016328811648
2223,555,aircraft_pitch_3_1em4,"{'theta': 0.612, 'q': 0.215, 'alpha': 0.856}","{'M_alpha': 0.739, 'M_q': 0.469, 'M_delta_e': 0.724, 'Z_alpha': 0.195}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,amigo2_run,amigo2,"[['M_alpha', '7.3900e-01'], ['M_q', '4.6899e-01'], ['M_delta_e', '7.2399e-01'], ['Z_alpha', '1.9573e-01'], ['theta', '8.9767e-01'], ['q', '2.1499e-01'], ['alpha', '8.5601e-01']]",614.4830913543701
2224,556,aircraft_pitch_4_1em4,"{'theta': 0.465, 'q': 0.555, 'alpha': 0.115}","{'M_alpha': 0.517, 'M_q': 0.432, 'M_delta_e': 0.312, 'Z_alpha': 0.719}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,odepe_polish,odepe,"[['M_alpha', '0.5170008165351817'], ['M_q', '0.4320045068471489'], ['M_delta_e', '0.3120024027732143'], ['Z_alpha', '0.7190707566997558'], ['theta', '0.35847665090523917'], ['q', '0.5549957068798542'], ['alpha', '0.11499166484137138']]",2035.510234832764
2225,556,aircraft_pitch_4_1em4,"{'theta': 0.465, 'q': 0.555, 'alpha': 0.115}","{'M_alpha': 0.517, 'M_q': 0.432, 'M_delta_e': 0.312, 'Z_alpha': 0.719}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,odepe_nopolish,odepe,"[['M_alpha', '0.5169741587601988'], ['M_q', '0.43387356646628567'], ['M_delta_e', '0.31284438499518935'], ['Z_alpha', '0.6650663103671145'], ['theta', '2.0771684461290754'], ['q', '0.5595815626126699'], ['alpha', '0.11393360580456664']]",1995.5569772720337
2226,556,aircraft_pitch_4_1em4,"{'theta': 0.465, 'q': 0.555, 'alpha': 0.115}","{'M_alpha': 0.517, 'M_q': 0.432, 'M_delta_e': 0.312, 'Z_alpha': 0.719}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,sciml_run,sciml,"[['M_alpha', '0.5169995539967975'], ['M_q', '0.432006993103649'], ['M_delta_e', '0.31199968569414666'], ['Z_alpha', '0.7180736647829242'], ['theta', '5.000004963771473'], ['q', '0.5550037164243289'], ['alpha', '0.11499675341433743']]",228.9931890964508
2227,556,aircraft_pitch_4_1em4,"{'theta': 0.465, 'q': 0.555, 'alpha': 0.115}","{'M_alpha': 0.517, 'M_q': 0.432, 'M_delta_e': 0.312, 'Z_alpha': 0.719}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,amigo2_run,amigo2,"[['M_alpha', '5.1700e-01'], ['M_q', '4.3201e-01'], ['M_delta_e', '3.1200e-01'], ['Z_alpha', '7.1798e-01'], ['theta', '4.1850e-01'], ['q', '5.5500e-01'], ['alpha', '1.1500e-01']]",591.2370433807373
2228,557,aircraft_pitch_5_1em4,"{'theta': 0.645, 'q': 0.388, 'alpha': 0.45}","{'M_alpha': 0.594, 'M_q': 0.59, 'M_delta_e': 0.594, 'Z_alpha': 0.855}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,odepe_polish,odepe,"[['M_alpha', '0.5939969555919188'], ['M_q', '0.5899897777572617'], ['M_delta_e', '0.5940031620461423'], ['Z_alpha', '0.8563358243265614'], ['theta', '0.8121964021529887'], ['q', '0.38800902365900236'], ['alpha', '0.4499982655538619']]",2860.980813264847
2229,557,aircraft_pitch_5_1em4,"{'theta': 0.645, 'q': 0.388, 'alpha': 0.45}","{'M_alpha': 0.594, 'M_q': 0.59, 'M_delta_e': 0.594, 'Z_alpha': 0.855}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,odepe_nopolish,odepe,"[['M_alpha', '0.5936355850407914'], ['M_q', '0.5815677758859669'], ['M_delta_e', '0.5865756159598949'], ['Z_alpha', '0.9493403036166931'], ['theta', '1.3348299491013464'], ['q', '0.39033458934367277'], ['alpha', '0.4526237548618205']]",1920.1708421707156
2230,557,aircraft_pitch_5_1em4,"{'theta': 0.645, 'q': 0.388, 'alpha': 0.45}","{'M_alpha': 0.594, 'M_q': 0.59, 'M_delta_e': 0.594, 'Z_alpha': 0.855}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,sciml_run,sciml,"[['M_alpha', '0.5940020513132136'], ['M_q', '0.5899833528534802'], ['M_delta_e', '0.5940075510583288'], ['Z_alpha', '0.8578130832261986'], ['theta', '5.000004994251036'], ['q', '0.3879895429325957'], ['alpha', '0.4499770055668302']]",212.74251437187195
2231,557,aircraft_pitch_5_1em4,"{'theta': 0.645, 'q': 0.388, 'alpha': 0.45}","{'M_alpha': 0.594, 'M_q': 0.59, 'M_delta_e': 0.594, 'Z_alpha': 0.855}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,amigo2_run,amigo2,"[['M_alpha', '5.9400e-01'], ['M_q', '5.8998e-01'], ['M_delta_e', '5.9401e-01'], ['Z_alpha', '8.5771e-01'], ['theta', '3.2596e-01'], ['q', '3.8799e-01'], ['alpha', '4.4998e-01']]",615.1462261676788
2232,558,aircraft_pitch_6_1em4,"{'theta': 0.268, 'q': 0.203, 'alpha': 0.352}","{'M_alpha': 0.658, 'M_q': 0.148, 'M_delta_e': 0.633, 'Z_alpha': 0.637}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,odepe_polish,odepe,"[['M_alpha', '0.6579996921354313'], ['M_q', '0.14799990045008457'], ['M_delta_e', '0.6329983068612012'], ['Z_alpha', '0.6369873053044863'], ['theta', '5.35880060748938'], ['q', '0.20300348720383615'], ['alpha', '0.3520007507820303']]",1864.264829158783
2233,558,aircraft_pitch_6_1em4,"{'theta': 0.268, 'q': 0.203, 'alpha': 0.352}","{'M_alpha': 0.658, 'M_q': 0.148, 'M_delta_e': 0.633, 'Z_alpha': 0.637}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,odepe_nopolish,odepe,"[['M_alpha', '0.6579343387432348'], ['M_q', '0.14801230962359208'], ['M_delta_e', '0.6327544695975524'], ['Z_alpha', '0.6221478877884291'], ['theta', '-2.8343250322426243'], ['q', '0.20443681752612333'], ['alpha', '0.3523601522688268']]",1880.4012093544009
2234,558,aircraft_pitch_6_1em4,"{'theta': 0.268, 'q': 0.203, 'alpha': 0.352}","{'M_alpha': 0.658, 'M_q': 0.148, 'M_delta_e': 0.633, 'Z_alpha': 0.637}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,sciml_run,sciml,"[['M_alpha', '0.6579994447128256'], ['M_q', '0.1479998862065713'], ['M_delta_e', '0.6329975572978158'], ['Z_alpha', '0.6369714207160982'], ['theta', '5.0000050008439185'], ['q', '0.20300822517823205'], ['alpha', '0.35200258763711006']]",227.46414279937744
2235,558,aircraft_pitch_6_1em4,"{'theta': 0.268, 'q': 0.203, 'alpha': 0.352}","{'M_alpha': 0.658, 'M_q': 0.148, 'M_delta_e': 0.633, 'Z_alpha': 0.637}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,amigo2_run,amigo2,"[['M_alpha', '6.5800e-01'], ['M_q', '1.4800e-01'], ['M_delta_e', '6.3300e-01'], ['Z_alpha', '6.3697e-01'], ['theta', '1.7290e-02'], ['q', '2.0301e-01'], ['alpha', '3.5200e-01']]",731.5242941379547
2236,559,aircraft_pitch_7_1em4,"{'theta': 0.182, 'q': 0.267, 'alpha': 0.229}","{'M_alpha': 0.391, 'M_q': 0.556, 'M_delta_e': 0.451, 'Z_alpha': 0.891}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,odepe_polish,odepe,"[['M_alpha', '0.39099767663736845'], ['M_q', '0.5559850031807583'], ['M_delta_e', '0.4509896090945942'], ['Z_alpha', '0.8906133064091637'], ['theta', '0.5861328322419073'], ['q', '0.2669967361929148'], ['alpha', '0.2290157132991126']]",1912.496792793274
2237,559,aircraft_pitch_7_1em4,"{'theta': 0.182, 'q': 0.267, 'alpha': 0.229}","{'M_alpha': 0.391, 'M_q': 0.556, 'M_delta_e': 0.451, 'Z_alpha': 0.891}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,odepe_nopolish,odepe,"[['M_alpha', '0.39023693087038824'], ['M_q', '0.5601080969372432'], ['M_delta_e', '0.4537664890412289'], ['Z_alpha', '0.8736941434580574'], ['theta', '2.5444962226644012'], ['q', '0.26314607898869613'], ['alpha', '0.22706127309140064']]",1832.501851797104
2238,559,aircraft_pitch_7_1em4,"{'theta': 0.182, 'q': 0.267, 'alpha': 0.229}","{'M_alpha': 0.391, 'M_q': 0.556, 'M_delta_e': 0.451, 'Z_alpha': 0.891}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,sciml_run,sciml,"[['M_alpha', '0.390998499780944'], ['M_q', '0.5559738405050153'], ['M_delta_e', '0.4509650541581966'], ['Z_alpha', '0.8868778209098594'], ['theta', '5.000005001733051'], ['q', '0.26705201717181315'], ['alpha', '0.2290564553786865']]",201.4022068977356
2239,559,aircraft_pitch_7_1em4,"{'theta': 0.182, 'q': 0.267, 'alpha': 0.229}","{'M_alpha': 0.391, 'M_q': 0.556, 'M_delta_e': 0.451, 'Z_alpha': 0.891}",0.0,10.0,1501,aircraft_pitch,[],0.0001,True,True,amigo2_run,amigo2,"[['M_alpha', '3.9100e-01'], ['M_q', '5.5597e-01'], ['M_delta_e', '4.5097e-01'], ['Z_alpha', '8.8688e-01'], ['theta', '3.7918e-01'], ['q', '2.6705e-01'], ['alpha', '2.2906e-01']]",697.5535237789154
2240,560,bicycle_model_0_1em4,"{'vy': 0.296, 'r': 0.227}","{'Cf': 0.622, 'Cr': 0.303, 'm_veh': 0.473}",0.0,20.0,1501,bicycle_model,[],0.0001,True,True,odepe_polish,odepe,"[['Cf', '0.622076012824135'], ['Cr', '0.3030352794986195'], ['m_veh', '0.47305386139850897'], ['vy', '0.29645780121030435'], ['r', '0.22779405478988426']]",3043.055055141449
2241,560,bicycle_model_0_1em4,"{'vy': 0.296, 'r': 0.227}","{'Cf': 0.622, 'Cr': 0.303, 'm_veh': 0.473}",0.0,20.0,1501,bicycle_model,[],0.0001,True,True,odepe_nopolish,odepe,"[['Cf', '0.6219898201248554'], ['Cr', '0.3029971189696099'], ['m_veh', '0.47298026601239507'], ['vy', '0.2915225560897614'], ['r', '0.2211357734218372']]",2292.44386768341
2242,560,bicycle_model_0_1em4,"{'vy': 0.296, 'r': 0.227}","{'Cf': 0.622, 'Cr': 0.303, 'm_veh': 0.473}",0.0,20.0,1501,bicycle_model,[],0.0001,True,True,sciml_run,sciml,"[['Cf', '0.6219970852329586'], ['Cr', '0.3029985227428621'], ['m_veh', '0.4729973217849061'], ['vy', '0.296040140961224'], ['r', '0.2271755501754565']]",218.67216444015503
2243,560,bicycle_model_0_1em4,"{'vy': 0.296, 'r': 0.227}","{'Cf': 0.622, 'Cr': 0.303, 'm_veh': 0.473}",0.0,20.0,1501,bicycle_model,[],0.0001,True,True,amigo2_run,amigo2,"[['Cf', '6.2200e-01'], ['Cr', '3.0300e-01'], ['m_veh', '4.7300e-01'], ['vy', '2.9604e-01'], ['r', '2.2718e-01']]",614.1931836605072
2244,561,bicycle_model_1_1em4,"{'vy': 0.257, 'r': 0.395}","{'Cf': 0.188, 'Cr': 0.625, 'm_veh': 0.211}",0.0,20.0,1501,bicycle_model,[],0.0001,True,True,odepe_polish,odepe,"[['Cf', '0.18800009609019747'], ['Cr', '0.6250029467545646'], ['m_veh', '0.2110010228146144'], ['vy', '0.25700799191135176'], ['r', '0.3949986066275015']]",3056.4542434215546
2245,561,bicycle_model_1_1em4,"{'vy': 0.257, 'r': 0.395}","{'Cf': 0.188, 'Cr': 0.625, 'm_veh': 0.211}",0.0,20.0,1501,bicycle_model,[],0.0001,True,True,odepe_nopolish,odepe,"[['Cf', '0.18788095935802587'], ['Cr', '0.6248444602478278'], ['m_veh', '0.2109242576326805'], ['vy', '0.2569679903265509'], ['r', '0.39558867808647186']]",2884.5864481925964
2246,561,bicycle_model_1_1em4,"{'vy': 0.257, 'r': 0.395}","{'Cf': 0.188, 'Cr': 0.625, 'm_veh': 0.211}",0.0,20.0,1501,bicycle_model,[],0.0001,True,True,sciml_run,sciml,"[['Cf', '0.18800017002359765'], ['Cr', '0.6250032273559348'], ['m_veh', '0.21100112099559187'], ['vy', '0.2570080765809802'], ['r', '0.39499886101080395']]",197.6660327911377
2247,561,bicycle_model_1_1em4,"{'vy': 0.257, 'r': 0.395}","{'Cf': 0.188, 'Cr': 0.625, 'm_veh': 0.211}",0.0,20.0,1501,bicycle_model,[],0.0001,True,True,amigo2_run,amigo2,"[['Cf', '1.8800e-01'], ['Cr', '6.2500e-01'], ['m_veh', '2.1100e-01'], ['vy', '2.5701e-01'], ['r', '3.9500e-01']]",601.0868005752563
2248,562,bicycle_model_2_1em4,"{'vy': 0.881, 'r': 0.584}","{'Cf': 0.177, 'Cr': 0.881, 'm_veh': 0.475}",0.0,20.0,1501,bicycle_model,[],0.0001,True,True,odepe_polish,odepe,"[['Cf', '0.1769999192609952'], ['Cr', '0.8809992182386649'], ['m_veh', '0.4749992763135093'], ['vy', '0.8809958764219695'], ['r', '0.5839877989958981']]",2944.480407714844
2249,562,bicycle_model_2_1em4,"{'vy': 0.881, 'r': 0.584}","{'Cf': 0.177, 'Cr': 0.881, 'm_veh': 0.475}",0.0,20.0,1501,bicycle_model,[],0.0001,True,True,odepe_nopolish,odepe,"[['Cf', '0.17700703505337861'], ['Cr', '0.881007027685682'], ['m_veh', '0.475013435825804'], ['vy', '0.8809972861757899'], ['r', '0.584004374834826']]",2924.21395277977
2250,562,bicycle_model_2_1em4,"{'vy': 0.881, 'r': 0.584}","{'Cf': 0.177, 'Cr': 0.881, 'm_veh': 0.475}",0.0,20.0,1501,bicycle_model,[],0.0001,True,True,sciml_run,sciml,"[['Cf', '0.1769999222058992'], ['Cr', '0.8809992447218737'], ['m_veh', '0.47499929424905685'], ['vy', '0.8809958688393371'], ['r', '0.5839877813668648']]",198.3870072364807
2251,562,bicycle_model_2_1em4,"{'vy': 0.881, 'r': 0.584}","{'Cf': 0.177, 'Cr': 0.881, 'm_veh': 0.475}",0.0,20.0,1501,bicycle_model,[],0.0001,True,True,amigo2_run,amigo2,"[['Cf', '1.7700e-01'], ['Cr', '8.8100e-01'], ['m_veh', '4.7500e-01'], ['vy', '8.8100e-01'], ['r', '5.8399e-01']]",632.1875901222229
2252,563,bicycle_model_3_1em4,"{'vy': 0.354, 'r': 0.431}","{'Cf': 0.196, 'Cr': 0.337, 'm_veh': 0.195}",0.0,20.0,1501,bicycle_model,[],0.0001,True,True,odepe_polish,odepe,"[['Cf', '0.19599710341893278'], ['Cr', '0.3369975501012919'], ['m_veh', '0.19499887863539758'], ['vy', '0.35401447714025863'], ['r', '0.4310182641096518']]",3161.099585056305
2253,563,bicycle_model_3_1em4,"{'vy': 0.354, 'r': 0.431}","{'Cf': 0.196, 'Cr': 0.337, 'm_veh': 0.195}",0.0,20.0,1501,bicycle_model,[],0.0001,True,True,odepe_nopolish,odepe,"[['Cf', '0.19596752296257222'], ['Cr', '0.3369427356171212'], ['m_veh', '0.19496874638432046'], ['vy', '0.35398026734528143'], ['r', '0.43159556533168264']]",3035.5541129112244
2254,563,bicycle_model_3_1em4,"{'vy': 0.354, 'r': 0.431}","{'Cf': 0.196, 'Cr': 0.337, 'm_veh': 0.195}",0.0,20.0,1501,bicycle_model,[],0.0001,True,True,sciml_run,sciml,"[['Cf', '0.1959970707007205'], ['Cr', '0.336997382499433'], ['m_veh', '0.19499883740469443'], ['vy', '0.3540144081682021'], ['r', '0.43101767664081786']]",197.7789545059204
